locusId	sysName	type	scaffoldId	begin	end	strand	name	desc	GC	nTA	used
DZA65_RS13430	DZA65_RS13430	1	NZ_CP031560	2880482	2881882	+	NA	asparagine--tRNA ligase	0.5496	52	FALSE
DZA65_RS13435	DZA65_RS13435	1	NZ_CP031560	2882184	2883314	+	NA	porin	0.4881	62	TRUE
DZA65_RS13440	DZA65_RS13440	1	NZ_CP031560	2883866	2884954	+	NA	porin	0.4803	62	TRUE
DZA65_RS13445	DZA65_RS13445	7	NZ_CP031560	2885223	2886188	+	NA	porin	0.471	74	TRUE
DZA65_RS13450	DZA65_RS13450	1	NZ_CP031560	2886379	2887569	+	NA	aspartate/tyrosine/aromatic aminotransferase	0.5441	40	TRUE
DZA65_RS13455	DZA65_RS13455	1	NZ_CP031560	2887658	2888296	-	NA	MBL fold metallo-hydrolase	0.5759	18	TRUE
DZA65_RS13460	DZA65_RS13460	1	NZ_CP031560	2888358	2888906	-	NA	YcbK family protein	0.5046	30	TRUE
DZA65_RS13465	DZA65_RS13465	1	NZ_CP031560	2889106	2890794	-	NA	L,D-transpeptidase	0.553	61	TRUE
DZA65_RS13470	DZA65_RS13470	1	NZ_CP031560	2891104	2892555	-	NA	YdiU family protein	0.5854	53	TRUE
DZA65_RS13475	DZA65_RS13475	1	NZ_CP031560	2892710	2893444	-	NA	EAL domain-containing protein	0.4653	35	TRUE
DZA65_RS13485	DZA65_RS13485	1	NZ_CP031560	2894160	2894624	-	NA	endopeptidase	0.5634	19	TRUE
DZA65_RS13490	DZA65_RS13490	1	NZ_CP031560	2894880	2895653	-	NA	vitamin B12 ABC transporter ATP-binding protein BtuD	0.637	22	TRUE
DZA65_RS13495	DZA65_RS13495	1	NZ_CP031560	2895656	2896207	-	NA	glutathione peroxidase	0.5435	20	TRUE
DZA65_RS13500	DZA65_RS13500	1	NZ_CP031560	2896267	2897268	-	NA	vitamin B12 ABC transporter permease BtuC	0.6257	28	TRUE
DZA65_RS13505	DZA65_RS13505	1	NZ_CP031560	2897553	2897807	+	NA	hypothetical protein	0.6196	4	TRUE
DZA65_RS13510	DZA65_RS13510	1	NZ_CP031560	2897799	2898629	-	NA	NAD-dependent protein deacylase	0.5812	15	TRUE
DZA65_RS13515	DZA65_RS13515	1	NZ_CP031560	2898827	2900074	-	NA	lipoprotein-releasing ABC transporter permease subunit LolE	0.5978	29	FALSE
DZA65_RS13520	DZA65_RS13520	1	NZ_CP031560	2900071	2900778	-	NA	lipoprotein-releasing ABC transporter ATP-binding protein LolD	0.6003	16	FALSE
DZA65_RS13525	DZA65_RS13525	1	NZ_CP031560	2900771	2901973	-	NA	lipoprotein-releasing ABC transporter permease subunit LolC	0.6268	27	FALSE
DZA65_RS13530	DZA65_RS13530	1	NZ_CP031560	2902105	2905554	+	NA	transcription-repair coupling factor	0.6064	76	TRUE
DZA65_RS13535	DZA65_RS13535	1	NZ_CP031560	2905731	2907236	+	NA	EAL domain-containing protein	0.5007	67	TRUE
DZA65_RS13540	DZA65_RS13540	1	NZ_CP031560	2907344	2908693	+	NA	molecular chaperone	0.6326	18	TRUE
DZA65_RS13545	DZA65_RS13545	1	NZ_CP031560	2908748	2909563	-	NA	arylamine N-acetyltransferase	0.5613	20	TRUE
DZA65_RS13555	DZA65_RS13555	1	NZ_CP031560	2909861	2912236	-	NA	glycoside hydrolase family 31 protein	0.6019	74	TRUE
DZA65_RS13560	DZA65_RS13560	1	NZ_CP031560	2912265	2913563	-	NA	MFS transporter	0.5627	35	TRUE
DZA65_RS13565	DZA65_RS13565	1	NZ_CP031560	2913867	2914940	+	NA	LacI family transcriptional regulator	0.5754	33	TRUE
DZA65_RS13570	DZA65_RS13570	1	NZ_CP031560	2915058	2915597	-	NA	glycine zipper 2TM domain-containing protein	0.5704	17	TRUE
DZA65_RS13575	DZA65_RS13575	1	NZ_CP031560	2915958	2917265	-	NA	NAD(P)/FAD-dependent oxidoreductase	0.5765	30	TRUE
DZA65_RS13580	DZA65_RS13580	1	NZ_CP031560	2917560	2918102	-	NA	alpha/beta hydrolase	0.5175	17	TRUE
DZA65_RS13585	DZA65_RS13585	1	NZ_CP031560	2918138	2919163	-	NA	beta-N-acetylhexosaminidase	0.6267	25	TRUE
DZA65_RS13590	DZA65_RS13590	1	NZ_CP031560	2919358	2920221	-	NA	phosphotransferase	0.6574	17	TRUE
DZA65_RS13595	DZA65_RS13595	1	NZ_CP031560	2920199	2920792	-	NA	penicillin-binding protein activator LpoB	0.6178	14	TRUE
DZA65_RS13600	DZA65_RS13600	1	NZ_CP031560	2920814	2921197	-	NA	DUF1425 domain-containing protein	0.599	12	TRUE
DZA65_RS13605	DZA65_RS13605	1	NZ_CP031560	2921205	2921555	-	NA	purine nucleoside phosphoramidase	0.5726	9	TRUE
DZA65_RS13610	DZA65_RS13610	1	NZ_CP031560	2921669	2922730	-	NA	malate/lactate/ureidoglycolate dehydrogenase	0.6243	23	TRUE
DZA65_RS13615	DZA65_RS13615	1	NZ_CP031560	2923028	2924461	-	NA	PTS glucose transporter subunit IIBC	0.5844	47	TRUE
DZA65_RS13620	DZA65_RS13620	1	NZ_CP031560	2924781	2925575	-	NA	metal-dependent hydrolase	0.5635	25	TRUE
DZA65_RS13625	DZA65_RS13625	1	NZ_CP031560	2925595	2926605	-	NA	DNA polymerase III subunit delta'	0.6429	12	FALSE
DZA65_RS13630	DZA65_RS13630	1	NZ_CP031560	2926613	2927257	-	NA	dTMP kinase	0.6031	19	FALSE
DZA65_RS13635	DZA65_RS13635	1	NZ_CP031560	2927247	2928278	-	NA	endolytic transglycosylase MltG	0.5601	38	TRUE
DZA65_RS13640	DZA65_RS13640	1	NZ_CP031560	2928285	2929088	-	NA	aminodeoxychorismate lyase	0.5983	23	TRUE
DZA65_RS13645	DZA65_RS13645	1	NZ_CP031560	2929213	2930451	-	NA	beta-ketoacyl-ACP synthase II	0.5561	47	TRUE
DZA65_RS13650	DZA65_RS13650	1	NZ_CP031560	2930537	2930773	-	NA	acyl carrier protein	0.4388	8	FALSE
DZA65_RS13655	DZA65_RS13655	1	NZ_CP031560	2930928	2931662	-	NA	3-oxoacyl-ACP reductase FabG	0.5551	25	FALSE
DZA65_RS13660	DZA65_RS13660	1	NZ_CP031560	2931676	2932605	-	NA	ACP S-malonyltransferase	0.5914	26	FALSE
DZA65_RS13665	DZA65_RS13665	1	NZ_CP031560	2932625	2933575	-	NA	ketoacyl-ACP synthase III	0.5499	36	FALSE
DZA65_RS13670	DZA65_RS13670	1	NZ_CP031560	2933582	2934628	-	NA	phosphate acyltransferase PlsX	0.5435	36	TRUE
DZA65_RS13675	DZA65_RS13675	1	NZ_CP031560	2934655	2934825	-	NA	50S ribosomal protein L32	0.5205	10	FALSE
DZA65_RS13680	DZA65_RS13680	1	NZ_CP031560	2934842	2935363	-	NA	23S rRNA accumulation protein YceD	0.4923	21	FALSE
DZA65_RS13685	DZA65_RS13685	1	NZ_CP031560	2935524	2936108	+	NA	septum formation inhibitor Maf	0.5538	23	TRUE
DZA65_RS13690	DZA65_RS13690	1	NZ_CP031560	2936183	2937139	-	NA	23S rRNA pseudouridine(955/2504/2580) synthase RluC	0.5611	32	TRUE
DZA65_RS13700	DZA65_RS13700	1	NZ_CP031560	2937718	2940873	+	NA	ribonuclease E	0.5887	70	TRUE
DZA65_RS13705	DZA65_RS13705	1	NZ_CP031560	2940952	2941239	-	NA	antibiotic biosynthesis monooxygenase	0.5035	9	TRUE
DZA65_RS13710	DZA65_RS13710	1	NZ_CP031560	2941420	2942463	+	NA	dihydroorotase	0.5536	33	TRUE
DZA65_RS13715	DZA65_RS13715	1	NZ_CP031560	2942597	2942839	+	NA	DNA damage-inducible protein I	0.5021	13	TRUE
DZA65_RS13720	DZA65_RS13720	1	NZ_CP031560	2943134	2943388	+	NA	biofilm formation regulator BssS	0.4863	15	TRUE
DZA65_RS13725	DZA65_RS13725	1	NZ_CP031560	2943766	2944320	+	NA	cytochrome b	0.5063	38	TRUE
DZA65_RS13730	DZA65_RS13730	1	NZ_CP031560	2944349	2944927	+	NA	YceI family protein	0.4629	30	TRUE
DZA65_RS13735	DZA65_RS13735	1	NZ_CP031560	2944976	2946034	-	NA	rhodanese-related sulfurtransferase	0.4976	45	TRUE
DZA65_RS13740	DZA65_RS13740	1	NZ_CP031560	2946244	2947341	+	NA	NADH:flavin oxidoreductase/NADH oxidase	0.5792	27	TRUE
DZA65_RS13745	DZA65_RS13745	1	NZ_CP031560	2947566	2948486	+	NA	LpxL/LpxP family Kdo(2)-lipid IV(A) lauroyl/palmitoleoyl acyltransferasee	0.5212	36	TRUE
DZA65_RS13750	DZA65_RS13750	1	NZ_CP031560	2948714	2951263	-	NA	glucans biosynthesis glucosyltransferase MdoH	0.5561	87	TRUE
DZA65_RS13755	DZA65_RS13755	1	NZ_CP031560	2951256	2952824	-	NA	glucan biosynthesis protein G	0.5143	56	TRUE
DZA65_RS13760	DZA65_RS13760	1	NZ_CP031560	2953228	2953674	+	NA	DUF2946 domain-containing protein	0.5638	13	TRUE
DZA65_RS13765	DZA65_RS13765	1	NZ_CP031560	2953840	2955357	+	NA	PepSY domain-containing protein	0.5817	56	TRUE
DZA65_RS13770	DZA65_RS13770	1	NZ_CP031560	2955504	2957168	-	NA	HAMP domain-containing protein	0.5231	60	TRUE
DZA65_RS13775	DZA65_RS13775	1	NZ_CP031560	2958258	2958533	-	NA	hypothetical protein	0.4783	5	FALSE
DZA65_RS13780	DZA65_RS13780	1	NZ_CP031560	2959128	2959313	+	NA	GhoT/OrtT family toxin	0.4194	9	FALSE
DZA65_RS13785	DZA65_RS13785	1	NZ_CP031560	2959481	2959948	-	NA	macrodomain Ter protein MatP	0.5385	12	TRUE
DZA65_RS13790	DZA65_RS13790	1	NZ_CP031560	2960159	2961889	+	NA	Lon protease family protein	0.5598	50	TRUE
DZA65_RS13795	DZA65_RS13795	1	NZ_CP031560	2961980	2962498	+	NA	bifunctional 3-hydroxydecanoyl-ACP dehydratase/trans-2-decenoyl-ACP isomerase	0.5202	18	FALSE
DZA65_RS13800	DZA65_RS13800	1	NZ_CP031560	2963022	2963660	+	NA	RpiB/LacA/LacB family sugar-phosphate isomerase	0.5196	24	TRUE
DZA65_RS13805	DZA65_RS13805	5	NZ_CP031560	2963843	2963932	+	NA	tRNA-Ser	0.5667	3	FALSE
DZA65_RS13810	DZA65_RS13810	1	NZ_CP031560	2964369	2965973	+	NA	HAMP domain-containing protein	0.5283	57	TRUE
DZA65_RS13815	DZA65_RS13815	7	NZ_CP031560	2966097	2967222	+	NA	IS4 family transposase	0.5879	28	TRUE
DZA65_RS13820	DZA65_RS13820	1	NZ_CP031560	2967277	2968065	-	NA	phosphate starvation-inducible protein PhoH	0.5463	23	TRUE
DZA65_RS13830	DZA65_RS13830	1	NZ_CP031560	2968598	2969110	-	NA	flagella biosynthesis regulatory protein FliZ	0.4561	25	TRUE
DZA65_RS13835	DZA65_RS13835	1	NZ_CP031560	2969165	2969887	-	NA	RNA polymerase sigma factor FliA	0.5353	32	TRUE
DZA65_RS13840	DZA65_RS13840	1	NZ_CP031560	2970280	2971707	-	NA	hypothetical protein	0.4384	82	TRUE
DZA65_RS13845	DZA65_RS13845	1	NZ_CP031560	2971811	2972896	-	NA	FkbM family methyltransferase	0.5267	47	TRUE
DZA65_RS13850	DZA65_RS13850	1	NZ_CP031560	2973088	2974221	-	NA	Gfo/Idh/MocA family oxidoreductase	0.5432	37	TRUE
DZA65_RS13855	DZA65_RS13855	1	NZ_CP031560	2974218	2975399	-	NA	carbamoyl-phosphate synthase small subunit	0.5203	53	TRUE
DZA65_RS13860	DZA65_RS13860	1	NZ_CP031560	2975486	2976610	-	NA	DegT/DnrJ/EryC1/StrS family aminotransferase	0.5058	46	TRUE
DZA65_RS13865	DZA65_RS13865	1	NZ_CP031560	2976738	2980184	-	NA	methyltransferase	0.5152	131	TRUE
DZA65_RS13870	DZA65_RS13870	1	NZ_CP031560	2980418	2981260	-	NA	flagellin	0.5196	46	TRUE
DZA65_RS13875	DZA65_RS13875	1	NZ_CP031560	2982139	2983599	+	NA	flagellar filament capping protein FliD	0.5161	63	TRUE
DZA65_RS13880	DZA65_RS13880	1	NZ_CP031560	2983704	2984114	+	NA	flagellar export chaperone FliS	0.4647	22	TRUE
DZA65_RS13885	DZA65_RS13885	1	NZ_CP031560	2984114	2984476	+	NA	flagellar protein FliT	0.4463	20	TRUE
DZA65_RS13890	DZA65_RS13890	1	NZ_CP031560	2984667	2984981	-	NA	flagellar hook-basal body complex protein FliE	0.5238	11	TRUE
DZA65_RS13895	DZA65_RS13895	1	NZ_CP031560	2985314	2987035	+	NA	flagellar basal body M-ring protein FliF	0.5447	67	TRUE
DZA65_RS13900	DZA65_RS13900	1	NZ_CP031560	2987032	2988024	+	NA	flagellar motor switch protein FliG	0.5509	30	TRUE
DZA65_RS13905	DZA65_RS13905	1	NZ_CP031560	2988017	2988754	+	NA	flagellar assembly protein FliH	0.5718	17	TRUE
DZA65_RS13910	DZA65_RS13910	1	NZ_CP031560	2988754	2990124	+	NA	flagellum-specific ATP synthase FliI	0.5573	52	TRUE
DZA65_RS13915	DZA65_RS13915	1	NZ_CP031560	2990133	2990573	+	NA	flagella biosynthesis chaperone FliJ	0.4444	19	TRUE
DZA65_RS13920	DZA65_RS13920	1	NZ_CP031560	2990576	2991907	+	NA	flagellar hook-length control protein FliK	0.545	40	TRUE
DZA65_RS13925	DZA65_RS13925	1	NZ_CP031560	2992041	2992529	+	NA	flagellar basal body-associated protein FliL	0.5072	25	TRUE
DZA65_RS13930	DZA65_RS13930	1	NZ_CP031560	2992535	2993551	+	NA	flagellar motor switch protein FliM	0.5113	40	TRUE
DZA65_RS13935	DZA65_RS13935	1	NZ_CP031560	2993544	2993960	+	NA	flagellar motor switch protein FliN	0.5036	20	TRUE
DZA65_RS13940	DZA65_RS13940	1	NZ_CP031560	2993960	2994376	+	NA	flagellar biosynthetic protein FliO	0.5372	16	TRUE
DZA65_RS13945	DZA65_RS13945	1	NZ_CP031560	2994373	2995149	+	NA	flagellar type III secretion system pore protein FliP	0.529	34	TRUE
DZA65_RS13950	DZA65_RS13950	1	NZ_CP031560	2995190	2995459	+	NA	flagellar biosynthesis protein FliQ	0.4852	11	TRUE
DZA65_RS13955	DZA65_RS13955	1	NZ_CP031560	2995462	2996244	+	NA	flagellar type III secretion system protein FliR	0.5121	38	TRUE
DZA65_RS13960	DZA65_RS13960	1	NZ_CP031560	2996420	2997349	-	NA	flagellar hook-filament junction protein FlgL	0.514	49	TRUE
DZA65_RS13965	DZA65_RS13965	1	NZ_CP031560	2997382	2999304	-	NA	flagellar hook-associated protein FlgK	0.5179	78	TRUE
DZA65_RS13970	DZA65_RS13970	1	NZ_CP031560	2999431	3000381	-	NA	flagellar assembly peptidoglycan hydrolase FlgJ	0.5331	32	TRUE
DZA65_RS13975	DZA65_RS13975	1	NZ_CP031560	3000381	3001490	-	NA	flagellar basal body P-ring protein FlgI	0.5784	29	TRUE
DZA65_RS13980	DZA65_RS13980	1	NZ_CP031560	3001507	3002223	-	NA	flagellar basal body L-ring protein FlgH	0.5384	34	TRUE
DZA65_RS13985	DZA65_RS13985	1	NZ_CP031560	3002357	3003139	-	NA	flagellar basal-body rod protein FlgG	0.539	19	TRUE
DZA65_RS13990	DZA65_RS13990	1	NZ_CP031560	3003166	3003921	-	NA	flagellar basal body rod protein FlgF	0.5675	29	TRUE
DZA65_RS13995	DZA65_RS13995	1	NZ_CP031560	3003943	3005142	-	NA	flagellar hook protein FlgE	0.535	52	TRUE
DZA65_RS14000	DZA65_RS14000	1	NZ_CP031560	3005209	3005880	-	NA	flagellar hook assembly protein FlgD	0.5342	26	TRUE
DZA65_RS14005	DZA65_RS14005	1	NZ_CP031560	3005893	3006297	-	NA	flagellar basal body rod protein FlgC	0.5235	16	TRUE
DZA65_RS14010	DZA65_RS14010	1	NZ_CP031560	3006331	3006750	-	NA	flagellar basal body rod protein FlgB	0.5524	12	TRUE
DZA65_RS14015	DZA65_RS14015	1	NZ_CP031560	3006918	3007586	+	NA	flagellar basal body P-ring formation protein FlgA	0.5396	22	TRUE
DZA65_RS14020	DZA65_RS14020	1	NZ_CP031560	3007731	3008030	+	NA	anti-sigma-28 factor FlgM	0.5067	14	FALSE
DZA65_RS14025	DZA65_RS14025	1	NZ_CP031560	3008035	3008472	+	NA	flagella synthesis chaperone protein FlgN	0.4543	21	TRUE
DZA65_RS14030	DZA65_RS14030	1	NZ_CP031560	3008549	3008971	-	NA	flagellar protein FlhE	0.5225	20	TRUE
DZA65_RS14035	DZA65_RS14035	1	NZ_CP031560	3008985	3011072	-	NA	flagellar biosynthesis protein FlhA	0.535	71	TRUE
DZA65_RS14040	DZA65_RS14040	1	NZ_CP031560	3011065	3012216	-	NA	flagellar type III secretion system protein FlhB	0.5104	50	TRUE
DZA65_RS14045	DZA65_RS14045	1	NZ_CP031560	3012442	3013086	-	NA	protein phosphatase CheZ	0.4899	20	TRUE
DZA65_RS14050	DZA65_RS14050	1	NZ_CP031560	3013096	3013485	-	NA	chemotaxis protein CheY	0.4538	19	TRUE
DZA65_RS14055	DZA65_RS14055	1	NZ_CP031560	3013520	3014572	-	NA	chemotaxis response regulator protein-glutamate methylesterase	0.5214	47	TRUE
DZA65_RS14060	DZA65_RS14060	1	NZ_CP031560	3014572	3015444	-	NA	protein-glutamate O-methyltransferase CheR	0.4914	41	TRUE
DZA65_RS14065	DZA65_RS14065	1	NZ_CP031560	3016145	3017845	-	NA	HAMP domain-containing protein	0.4991	77	TRUE
DZA65_RS14070	DZA65_RS14070	1	NZ_CP031560	3017964	3018461	-	NA	chemotaxis protein CheW	0.4799	19	TRUE
DZA65_RS14075	DZA65_RS14075	1	NZ_CP031560	3018497	3020521	-	NA	chemotaxis protein CheA	0.5235	64	TRUE
DZA65_RS14080	DZA65_RS14080	1	NZ_CP031560	3020533	3021663	-	NA	flagellar motor protein MotB	0.5199	46	TRUE
DZA65_RS14085	DZA65_RS14085	1	NZ_CP031560	3021660	3022547	-	NA	flagellar motor stator protein MotA	0.4944	43	TRUE
DZA65_RS14090	DZA65_RS14090	1	NZ_CP031560	3022681	3023259	-	NA	flagellar transcriptional regulator FlhC	0.4732	33	TRUE
DZA65_RS14095	DZA65_RS14095	1	NZ_CP031560	3023262	3023612	-	NA	flagellar transcriptional regulator FlhD	0.4074	19	TRUE
DZA65_RS14100	DZA65_RS14100	1	NZ_CP031560	3025272	3026999	+	NA	HAMP domain-containing protein	0.5463	57	TRUE
DZA65_RS14105	DZA65_RS14105	1	NZ_CP031560	3027037	3027237	-	NA	protein DsrB	0.5124	8	TRUE
DZA65_RS14110	DZA65_RS14110	1	NZ_CP031560	3027822	3029258	+	NA	EmmdR/YeeO family multidrug/toxin efflux MATE transporter	0.5365	67	TRUE
DZA65_RS14115	DZA65_RS14115	1	NZ_CP031560	3029518	3029895	+	NA	cytochrome b562	0.5185	18	TRUE
DZA65_RS14120	DZA65_RS14120	1	NZ_CP031560	3030636	3031916	+	NA	cellulase family glycosylhydrolase	0.4941	65	TRUE
DZA65_RS14125	DZA65_RS14125	1	NZ_CP031560	3031986	3033263	-	NA	pectate lyase	0.4797	85	TRUE
DZA65_RS14130	DZA65_RS14130	1	NZ_CP031560	3033962	3034273	+	NA	holin	0.5321	10	TRUE
DZA65_RS14135	DZA65_RS14135	1	NZ_CP031560	3034257	3034751	+	NA	glycoside hydrolase family protein	0.5778	15	TRUE
DZA65_RS14140	DZA65_RS14140	1	NZ_CP031560	3034748	3035188	+	NA	LysB family phage lysis regulatory protein	0.5737	12	TRUE
DZA65_RS14145	DZA65_RS14145	1	NZ_CP031560	3035600	3035797	-	NA	hypothetical protein	0.4293	9	TRUE
DZA65_RS14160	DZA65_RS14160	5	NZ_CP031560	3036326	3036412	-	NA	tRNA-Leu	0.5862	2	FALSE
DZA65_RS14165	DZA65_RS14165	5	NZ_CP031560	3036421	3036494	-	NA	tRNA-Cys	0.6622	1	FALSE
DZA65_RS14170	DZA65_RS14170	1	NZ_CP031560	3036753	3037460	-	NA	4'-phosphopantetheinyl transferase superfamily protein	0.4647	32	TRUE
DZA65_RS14175	DZA65_RS14175	1	NZ_CP031560	3037513	3038646	-	NA	ACP S-malonyltransferase	0.4965	47	TRUE
DZA65_RS14180	DZA65_RS14180	1	NZ_CP031560	3038716	3040635	-	NA	ACP S-malonyltransferase	0.5302	72	TRUE
DZA65_RS14185	DZA65_RS14185	1	NZ_CP031560	3040776	3042221	-	NA	PfaD family polyunsaturated fatty acid/polyketide biosynthesis protein	0.538	56	TRUE
DZA65_RS14190	DZA65_RS14190	1	NZ_CP031560	3042265	3043095	-	NA	hypothetical protein	0.4826	52	TRUE
DZA65_RS14195	DZA65_RS14195	1	NZ_CP031560	3043181	3059908	-	NA	SDR family NAD(P)-dependent oxidoreductase	0.5459	555	TRUE
DZA65_RS14200	DZA65_RS14200	1	NZ_CP031560	3059901	3067091	-	NA	SDR family NAD(P)-dependent oxidoreductase	0.5369	244	TRUE
DZA65_RS14205	DZA65_RS14205	1	NZ_CP031560	3067195	3067557	-	NA	hypothetical protein	0.4821	18	TRUE
DZA65_RS14210	DZA65_RS14210	1	NZ_CP031560	3067557	3068723	-	NA	hypothetical protein	0.4267	62	TRUE
DZA65_RS14215	DZA65_RS14215	1	NZ_CP031560	3068749	3069018	-	NA	acyl carrier protein	0.3889	11	TRUE
DZA65_RS14220	DZA65_RS14220	1	NZ_CP031560	3069064	3089739	-	NA	SDR family NAD(P)-dependent oxidoreductase	0.5509	688	TRUE
DZA65_RS14225	DZA65_RS14225	1	NZ_CP031560	3089732	3090865	-	NA	LLM class flavin-dependent oxidoreductase	0.4974	51	TRUE
DZA65_RS14230	DZA65_RS14230	1	NZ_CP031560	3090862	3098496	-	NA	KR domain-containing protein	0.5314	283	TRUE
DZA65_RS14235	DZA65_RS14235	1	NZ_CP031560	3098503	3099807	-	NA	NAD(P)-binding domain-containing protein	0.4897	74	TRUE
DZA65_RS14240	DZA65_RS14240	1	NZ_CP031560	3099871	3111429	-	NA	FkbM family methyltransferase	0.5122	430	TRUE
DZA65_RS14245	DZA65_RS14245	1	NZ_CP031560	3112447	3112698	+	NA	acyl carrier protein	0.4524	15	TRUE
DZA65_RS14250	DZA65_RS14250	1	NZ_CP031560	3112760	3114016	+	NA	poly(3-hydroxyalkanoate) depolymerase	0.4932	48	TRUE
DZA65_RS14255	DZA65_RS14255	1	NZ_CP031560	3114048	3115310	+	NA	hydroxymethylglutaryl-CoA synthase family protein	0.4933	52	TRUE
DZA65_RS14260	DZA65_RS14260	1	NZ_CP031560	3115297	3116091	+	NA	enoyl-CoA hydratase/isomerase	0.4679	42	TRUE
DZA65_RS14265	DZA65_RS14265	1	NZ_CP031560	3116095	3116844	+	NA	enoyl-CoA hydratase	0.46	36	TRUE
DZA65_RS14270	DZA65_RS14270	1	NZ_CP031560	3117115	3117723	-	NA	LysE family transporter	0.4023	44	TRUE
DZA65_RS14275	DZA65_RS14275	5	NZ_CP031560	3118320	3118395	-	NA	tRNA-Gly	0.6053	2	FALSE
DZA65_RS14280	DZA65_RS14280	1	NZ_CP031560	3118565	3119113	-	NA	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	0.5592	15	FALSE
DZA65_RS14285	DZA65_RS14285	1	NZ_CP031560	3119171	3121003	-	NA	excinuclease ABC subunit UvrC	0.5477	60	TRUE
DZA65_RS14290	DZA65_RS14290	1	NZ_CP031560	3120996	3121652	-	NA	UvrY/SirA/GacA family response regulator transcription factor	0.4932	31	TRUE
DZA65_RS14295	DZA65_RS14295	1	NZ_CP031560	3122303	3122527	+	NA	DUF2594 family protein	0.4622	7	TRUE
DZA65_RS14300	DZA65_RS14300	5	NZ_CP031560	3122853	3122928	-	NA	tRNA-Lys	0.5263	3	FALSE
DZA65_RS14305	DZA65_RS14305	1	NZ_CP031560	3123452	3124855	+	NA	D-serine/D-alanine/glycine transporter	0.5413	53	TRUE
DZA65_RS14310	DZA65_RS14310	7	NZ_CP031560	3124931	3125197	-	NA	LysR family transcriptional regulator	0.5019	9	TRUE
DZA65_RS14315	DZA65_RS14315	5	NZ_CP031560	3125582	3125657	+	NA	tRNA-Asn	0.5263	4	FALSE
DZA65_RS14320	DZA65_RS14320	1	NZ_CP031560	3125819	3127090	+	NA	integrase arm-type DNA-binding domain-containing protein	0.5094	53	TRUE
DZA65_RS14325	DZA65_RS14325	1	NZ_CP031560	3127225	3127539	-	NA	helix-turn-helix transcriptional regulator	0.473	18	TRUE
DZA65_RS14330	DZA65_RS14330	1	NZ_CP031560	3127724	3128023	-	NA	helix-turn-helix transcriptional regulator	0.4833	13	TRUE
DZA65_RS14335	DZA65_RS14335	1	NZ_CP031560	3128185	3128457	+	NA	transcriptional regulator	0.5018	9	TRUE
DZA65_RS14340	DZA65_RS14340	1	NZ_CP031560	3128873	3129787	+	NA	hypothetical protein	0.3989	73	TRUE
DZA65_RS14345	DZA65_RS14345	1	NZ_CP031560	3129941	3130135	+	NA	AlpA family transcriptional regulator	0.4462	12	TRUE
DZA65_RS14350	DZA65_RS14350	1	NZ_CP031560	3130152	3130736	+	NA	DUF2857 domain-containing protein	0.4923	17	TRUE
DZA65_RS14355	DZA65_RS14355	1	NZ_CP031560	3130726	3130935	+	NA	TraR/DksA family transcriptional regulator	0.4762	8	TRUE
DZA65_RS14360	DZA65_RS14360	7	NZ_CP031560	3131077	3131184	-	NA	transposase	0.4167	4	FALSE
DZA65_RS14365	DZA65_RS14365	1	NZ_CP031560	3131357	3135169	-	NA	tetratricopeptide repeat protein	0.331	351	TRUE
DZA65_RS14370	DZA65_RS14370	1	NZ_CP031560	3136035	3136256	+	NA	hypothetical protein	0.4955	14	TRUE
DZA65_RS14375	DZA65_RS14375	1	NZ_CP031560	3136335	3137000	+	NA	lytic transglycosylase domain-containing protein	0.5225	29	TRUE
DZA65_RS14380	DZA65_RS14380	1	NZ_CP031560	3136997	3137278	+	NA	TrbC/VirB2 family protein	0.5177	14	TRUE
DZA65_RS14385	DZA65_RS14385	1	NZ_CP031560	3137288	3140035	+	NA	ATPase	0.5156	119	TRUE
DZA65_RS14390	DZA65_RS14390	1	NZ_CP031560	3140059	3140775	+	NA	TriD protein	0.4449	41	TRUE
DZA65_RS14395	DZA65_RS14395	1	NZ_CP031560	3140786	3141010	+	NA	EexN family lipoprotein	0.4489	7	TRUE
DZA65_RS14400	DZA65_RS14400	1	NZ_CP031560	3141022	3142062	+	NA	type IV secretion system protein	0.4861	62	TRUE
DZA65_RS14405	DZA65_RS14405	1	NZ_CP031560	3142283	3142966	+	NA	type IV secretion system protein	0.4898	38	TRUE
DZA65_RS14410	DZA65_RS14410	7	NZ_CP031560	3142966	3143385	+	NA	TrbG/VirB9 family P-type conjugative transfer protein	0.5095	16	TRUE
DZA65_RS14415	DZA65_RS14415	1	NZ_CP031560	3143469	3144797	+	NA	IS4 family transposase	0.5771	42	TRUE
DZA65_RS14420	DZA65_RS14420	7	NZ_CP031560	3144806	3145294	+	NA	TrbG/VirB9 family P-type conjugative transfer protein	0.546	23	TRUE
DZA65_RS14425	DZA65_RS14425	1	NZ_CP031560	3145291	3146532	+	NA	TrbI/VirB10 family protein	0.5475	40	TRUE
DZA65_RS14430	DZA65_RS14430	1	NZ_CP031560	3146522	3147550	+	NA	P-type DNA transfer ATPase VirB11	0.4995	45	TRUE
DZA65_RS14435	DZA65_RS14435	1	NZ_CP031560	3147534	3147938	+	NA	hypothetical protein	0.5827	15	TRUE
DZA65_RS14440	DZA65_RS14440	1	NZ_CP031560	3148004	3148309	+	NA	kikA from plasmid origin	0.5915	7	TRUE
