locusId	sysName	type	scaffoldId	begin	end	strand	name	desc	GC	nTA	used
DDA3937_RS09310	DDA3937_RS09310	1	NC_014500	2094215	2095303	+	NA	oxidoreductase	0.6226	28	TRUE
DDA3937_RS09315	DDA3937_RS09315	1	NC_014500	2095352	2095564	-	NA	KTSC domain-containing protein	0.4601	15	TRUE
DDA3937_RS09320	DDA3937_RS09320	1	NC_014500	2095894	2096727	-	NA	S-formylglutathione hydrolase	0.6331	17	TRUE
DDA3937_RS09325	DDA3937_RS09325	1	NC_014500	2096760	2097881	-	NA	S-(hydroxymethyl)glutathione dehydrogenase/class III alcohol dehydrogenase	0.6025	18	TRUE
DDA3937_RS09330	DDA3937_RS09330	1	NC_014500	2097985	2098848	-	NA	LysR family transcriptional regulator	0.6493	23	TRUE
DDA3937_RS09335	DDA3937_RS09335	1	NC_014500	2099504	2101129	+	NA	Tar ligand binding domain-containing protein	0.58	53	TRUE
DDA3937_RS09340	DDA3937_RS09340	1	NC_014500	2101727	2102746	-	NA	IS110-like element ISEch3 family transposase	0.5324	33	FALSE
DDA3937_RS09345	DDA3937_RS09345	1	NC_014500	2103101	2103559	+	NA	IS200/IS605 family transposase	0.4641	32	TRUE
DDA3937_RS09350	DDA3937_RS09350	1	NC_014500	2104236	2105909	+	NA	Tar ligand binding domain-containing protein	0.5741	54	TRUE
DDA3937_RS09355	DDA3937_RS09355	1	NC_014500	2106410	2108071	+	NA	Tar ligand binding domain-containing protein	0.583	44	TRUE
DDA3937_RS09360	DDA3937_RS09360	1	NC_014500	2108847	2110508	+	NA	Tar ligand binding domain-containing protein	0.5746	48	TRUE
DDA3937_RS09365	DDA3937_RS09365	1	NC_014500	2110876	2112561	+	NA	Tar ligand binding domain-containing protein	0.5344	86	TRUE
DDA3937_RS09370	DDA3937_RS09370	1	NC_014500	2112750	2113418	+	NA	GTP cyclohydrolase I FolE	0.5516	14	TRUE
DDA3937_RS09375	DDA3937_RS09375	1	NC_014500	2113567	2114715	+	NA	DUF418 family protein	0.6223	33	TRUE
DDA3937_RS09380	DDA3937_RS09380	1	NC_014500	2114716	2115471	-	NA	outer membrane permeability protein SanA	0.5913	28	TRUE
DDA3937_RS09385	DDA3937_RS09385	1	NC_014500	2115645	2117048	-	NA	30S ribosomal protein S12 methylthiotransferase RimO	0.5791	30	TRUE
DDA3937_RS09390	DDA3937_RS09390	1	NC_014500	2117317	2118441	+	NA	PQQ-dependent sugar dehydrogenase	0.6	28	TRUE
DDA3937_RS09395	DDA3937_RS09395	1	NC_014500	2118489	2119106	-	NA	glutathione S-transferase	0.5858	19	TRUE
DDA3937_RS09400	DDA3937_RS09400	1	NC_014500	2119434	2120279	+	NA	metal ABC transporter substrate-binding protein	0.5532	29	TRUE
DDA3937_RS09405	DDA3937_RS09405	1	NC_014500	2120427	2121443	+	NA	methionine ABC transporter ATP-binding protein	0.5811	26	TRUE
DDA3937_RS09410	DDA3937_RS09410	1	NC_014500	2121436	2122098	+	NA	ABC transporter permease	0.5732	23	TRUE
DDA3937_RS09415	DDA3937_RS09415	1	NC_014500	2122175	2122993	-	NA	alpha/beta hydrolase	0.4176	49	TRUE
DDA3937_RS09420	DDA3937_RS09420	1	NC_014500	2123516	2124724	+	NA	serine hydrolase	0.5889	33	TRUE
DDA3937_RS09425	DDA3937_RS09425	1	NC_014500	2124790	2125560	-	NA	DNA-binding transcriptional repressor DeoR	0.572	22	TRUE
DDA3937_RS09430	DDA3937_RS09430	1	NC_014500	2126039	2127727	-	NA	aspartate:alanine antiporter	0.5755	49	TRUE
DDA3937_RS09435	DDA3937_RS09435	1	NC_014500	2128074	2128448	+	NA	inner membrane protein YbjM	0.568	14	TRUE
DDA3937_RS09440	DDA3937_RS09440	1	NC_014500	2128645	2128902	-	NA	GrxA family glutaredoxin	0.5194	8	TRUE
DDA3937_RS09445	DDA3937_RS09445	1	NC_014500	2129232	2129954	+	NA	oxygen-insensitive NADPH nitroreductase	0.6127	19	TRUE
DDA3937_RS09450	DDA3937_RS09450	1	NC_014500	2129967	2130869	+	NA	30S ribosomal protein S6--L-glutamate ligase	0.588	29	TRUE
DDA3937_RS09455	DDA3937_RS09455	1	NC_014500	2131009	2131488	+	NA	YbjN domain-containing protein	0.5417	7	TRUE
DDA3937_RS09460	DDA3937_RS09460	1	NC_014500	2131872	2132981	+	NA	spermidine/putrescine ABC transporter substrate-binding protein PotF	0.5306	45	TRUE
DDA3937_RS09465	DDA3937_RS09465	1	NC_014500	2133099	2134232	+	NA	putrescine ABC transporter ATP-binding subunit PotG	0.5802	30	TRUE
DDA3937_RS09470	DDA3937_RS09470	1	NC_014500	2134247	2135206	+	NA	putrescine ABC transporter permease PotH	0.5687	36	TRUE
DDA3937_RS09475	DDA3937_RS09475	1	NC_014500	2135203	2136048	+	NA	putrescine ABC transporter permease PotI	0.5969	21	TRUE
DDA3937_RS09480	DDA3937_RS09480	1	NC_014500	2136174	2136611	+	NA	YbjO family protein	0.6005	7	TRUE
DDA3937_RS09485	DDA3937_RS09485	1	NC_014500	2136718	2137848	+	NA	23S rRNA (uracil(747)-C(5))-methyltransferase RlmC	0.6198	36	TRUE
DDA3937_RS09490	DDA3937_RS09490	1	NC_014500	2137861	2139054	-	NA	MFS transporter	0.6189	31	TRUE
DDA3937_RS09495	DDA3937_RS09495	1	NC_014500	2139229	2139978	-	NA	arginine ABC transporter substrate-binding protein	0.56	19	TRUE
DDA3937_RS09500	DDA3937_RS09500	1	NC_014500	2140253	2140924	-	NA	arginine ABC transporter permease ArtM	0.5893	30	TRUE
DDA3937_RS09505	DDA3937_RS09505	1	NC_014500	2140924	2141640	-	NA	arginine ABC transporter permease ArtQ	0.5914	16	TRUE
DDA3937_RS09510	DDA3937_RS09510	1	NC_014500	2141656	2142387	-	NA	arginine ABC transporter substrate-binding protein	0.5437	23	TRUE
DDA3937_RS09515	DDA3937_RS09515	1	NC_014500	2142405	2143133	-	NA	arginine ABC transporter ATP-binding protein ArtP	0.583	19	TRUE
DDA3937_RS09520	DDA3937_RS09520	1	NC_014500	2143488	2143814	+	NA	heavy metal-binding domain-containing protein	0.5657	8	TRUE
DDA3937_RS09525	DDA3937_RS09525	1	NC_014500	2143811	2144683	+	NA	N-acetylmuramoyl-L-alanine amidase	0.6048	34	TRUE
DDA3937_RS09530	DDA3937_RS09530	1	NC_014500	2144740	2146206	-	NA	DUF2867 domain-containing protein	0.6019	41	TRUE
DDA3937_RS09535	DDA3937_RS09535	1	NC_014500	2146625	2147632	-	NA	NADH oxidoreductase	0.6002	27	TRUE
DDA3937_RS09540	DDA3937_RS09540	1	NC_014500	2147692	2149344	-	NA	hydroxylamine reductase	0.5935	47	TRUE
DDA3937_RS09545	DDA3937_RS09545	1	NC_014500	2149596	2151257	+	NA	ATP-dependent endonuclease	0.5872	46	TRUE
DDA3937_RS09550	DDA3937_RS09550	1	NC_014500	2151394	2151615	-	NA	cold shock-like protein CspD	0.536	9	TRUE
DDA3937_RS09555	DDA3937_RS09555	1	NC_014500	2151938	2152258	+	NA	ATP-dependent Clp protease adapter ClpS	0.4735	18	TRUE
DDA3937_RS09560	DDA3937_RS09560	1	NC_014500	2152287	2154563	+	NA	ATP-dependent Clp protease ATP-binding subunit ClpA	0.5771	52	TRUE
DDA3937_RS09565	DDA3937_RS09565	1	NC_014500	2154796	2155014	-	NA	translation initiation factor IF-1	0.5114	11	FALSE
DDA3937_RS09570	DDA3937_RS09570	1	NC_014500	2155106	2155834	-	NA	leucyl/phenylalanyl-tRNA--protein transferase	0.6008	18	TRUE
DDA3937_RS09575	DDA3937_RS09575	1	NC_014500	2155847	2157568	-	NA	cysteine/glutathione ABC transporter ATP-binding protein/permease CydC	0.6249	48	TRUE
DDA3937_RS09580	DDA3937_RS09580	1	NC_014500	2157588	2159354	-	NA	cysteine/glutathione ABC transporter permease/ATP-binding protein CydD	0.6095	40	TRUE
DDA3937_RS09585	DDA3937_RS09585	1	NC_014500	2159583	2160539	-	NA	thioredoxin-disulfide reductase	0.5862	35	TRUE
DDA3937_RS09590	DDA3937_RS09590	1	NC_014500	2161040	2161534	+	NA	leucine-responsive transcriptional regulator Lrp	0.5192	15	TRUE
DDA3937_RS09595	DDA3937_RS09595	1	NC_014500	2161652	2165182	+	NA	DNA translocase FtsK	0.6007	92	FALSE
DDA3937_RS09600	DDA3937_RS09600	1	NC_014500	2165407	2166021	+	NA	outer membrane lipoprotein chaperone LolA	0.5366	25	FALSE
DDA3937_RS09605	DDA3937_RS09605	1	NC_014500	2166029	2167372	+	NA	replication-associated recombination protein A	0.596	42	TRUE
DDA3937_RS09610	DDA3937_RS09610	1	NC_014500	2167479	2168774	+	NA	serine--tRNA ligase	0.5409	46	FALSE
DDA3937_RS09615	DDA3937_RS09615	1	NC_014500	2169068	2169682	+	NA	Tat proofreading chaperone DmsD	0.5707	21	TRUE
DDA3937_RS09620	DDA3937_RS09620	1	NC_014500	2169862	2170467	-	NA	glutathione S-transferase	0.5644	17	TRUE
DDA3937_RS09625	DDA3937_RS09625	1	NC_014500	2170646	2171290	-	NA	DsbA family protein	0.5907	19	TRUE
DDA3937_RS09630	DDA3937_RS09630	1	NC_014500	2171578	2172486	-	NA	MBL fold metallo-hydrolase	0.5578	32	TRUE
DDA3937_RS09635	DDA3937_RS09635	1	NC_014500	2172556	2173464	+	NA	LysR family transcriptional regulator	0.5886	27	TRUE
DDA3937_RS09640	DDA3937_RS09640	1	NC_014500	2173595	2174743	+	NA	MFS transporter	0.584	44	TRUE
DDA3937_RS09645	DDA3937_RS09645	1	NC_014500	2174768	2175697	-	NA	LysR family transcriptional regulator	0.5452	30	TRUE
DDA3937_RS09650	DDA3937_RS09650	1	NC_014500	2176294	2177034	-	NA	pyruvate formate lyase 1-activating protein	0.5223	32	TRUE
DDA3937_RS09655	DDA3937_RS09655	1	NC_014500	2177340	2179622	-	NA	formate C-acetyltransferase	0.53	91	TRUE
DDA3937_RS09660	DDA3937_RS09660	1	NC_014500	2179679	2180536	-	NA	formate transporter FocA	0.507	43	TRUE
DDA3937_RS09665	DDA3937_RS09665	1	NC_014500	2181029	2182792	-	NA	30S ribosomal protein S12 methylthiotransferase accessory protein YcaO	0.5709	53	TRUE
DDA3937_RS09670	DDA3937_RS09670	1	NC_014500	2183059	2184144	+	NA	3-phosphoserine/phosphohydroxythreonine transaminase	0.5571	41	TRUE
DDA3937_RS09675	DDA3937_RS09675	1	NC_014500	2184236	2185525	+	NA	3-phosphoshikimate 1-carboxyvinyltransferase	0.5721	48	FALSE
DDA3937_RS09680	DDA3937_RS09680	1	NC_014500	2185753	2186439	+	NA	(d)CMP kinase	0.5735	18	FALSE
DDA3937_RS09685	DDA3937_RS09685	1	NC_014500	2186509	2188218	+	NA	30S ribosomal protein S1	0.514	52	FALSE
DDA3937_RS09690	DDA3937_RS09690	1	NC_014500	2188312	2188596	+	NA	integration host factor subunit beta	0.4912	11	FALSE
DDA3937_RS09695	DDA3937_RS09695	1	NC_014500	2188960	2190855	+	NA	amidohydrolase	0.5032	88	TRUE
DDA3937_RS09700	DDA3937_RS09700	7	NC_014500	2190991	2191626	-	NA	hypothetical protein	0.4827	38	TRUE
DDA3937_RS09705	DDA3937_RS09705	1	NC_014500	2191875	2192489	-	NA	bifunctional phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP diphosphatase HisIE	0.5545	22	TRUE
DDA3937_RS09710	DDA3937_RS09710	1	NC_014500	2192483	2193259	-	NA	imidazole glycerol phosphate synthase subunit HisF	0.5779	28	TRUE
DDA3937_RS09715	DDA3937_RS09715	1	NC_014500	2193241	2193978	-	NA	1-(5-phosphoribosyl)-5-[(5- phosphoribosylamino)methylideneamino]imidazole-4- carboxamide isomerase	0.6057	19	TRUE
DDA3937_RS09720	DDA3937_RS09720	1	NC_014500	2193985	2194575	-	NA	imidazole glycerol phosphate synthase subunit HisH	0.5922	19	TRUE
DDA3937_RS09725	DDA3937_RS09725	1	NC_014500	2194575	2195642	-	NA	bifunctional histidinol-phosphatase/imidazoleglycerol-phosphate dehydratase HisB	0.5899	21	TRUE
DDA3937_RS09730	DDA3937_RS09730	1	NC_014500	2195657	2196727	-	NA	histidinol-phosphate transaminase	0.6172	29	TRUE
DDA3937_RS09735	DDA3937_RS09735	1	NC_014500	2196724	2198034	-	NA	histidinol dehydrogenase	0.6255	32	TRUE
DDA3937_RS09740	DDA3937_RS09740	1	NC_014500	2198039	2198938	-	NA	ATP phosphoribosyltransferase	0.5867	18	TRUE
DDA3937_RS23145	DDA3937_RS23145	1	NC_014500	2199102	2199149	-	NA	his operon leader peptide	0.4583	3	FALSE
DDA3937_RS09745	DDA3937_RS09745	1	NC_014500	2199363	2200184	+	NA	SDR family oxidoreductase	0.6326	23	TRUE
DDA3937_RS09750	DDA3937_RS09750	1	NC_014500	2200332	2202296	-	NA	HAMP domain-containing protein	0.5669	54	TRUE
DDA3937_RS09755	DDA3937_RS09755	1	NC_014500	2202620	2203345	-	NA	response regulator	0.5331	25	TRUE
DDA3937_RS09760	DDA3937_RS09760	1	NC_014500	2203370	2204965	-	NA	sensor histidine kinase	0.5376	56	TRUE
DDA3937_RS09765	DDA3937_RS09765	1	NC_014500	2205393	2206760	+	NA	2-hydroxycarboxylate transporter family protein	0.5614	52	TRUE
DDA3937_RS09770	DDA3937_RS09770	1	NC_014500	2206825	2207709	+	NA	fumarylacetoacetate hydrolase family protein	0.6169	18	TRUE
DDA3937_RS09775	DDA3937_RS09775	1	NC_014500	2207809	2208852	+	NA	[citrate (pro-3S)-lyase] ligase	0.6052	27	TRUE
DDA3937_RS09780	DDA3937_RS09780	1	NC_014500	2208885	2209175	+	NA	citrate lyase acyl carrier protein	0.6254	3	FALSE
DDA3937_RS09785	DDA3937_RS09785	1	NC_014500	2209175	2210065	+	NA	citrate (pro-3S)-lyase subunit beta	0.6163	18	TRUE
DDA3937_RS09790	DDA3937_RS09790	1	NC_014500	2210155	2211684	+	NA	citrate lyase subunit alpha	0.6259	19	FALSE
DDA3937_RS09795	DDA3937_RS09795	1	NC_014500	2211696	2212223	+	NA	citrate lyase holo-[acyl-carrier protein] synthase	0.6098	16	TRUE
DDA3937_RS09800	DDA3937_RS09800	1	NC_014500	2212201	2213109	+	NA	triphosphoribosyl-dephospho-CoA synthase CitG	0.6183	25	TRUE
DDA3937_RS09805	DDA3937_RS09805	1	NC_014500	2213332	2214084	+	NA	flagellar brake protein	0.5325	24	TRUE
DDA3937_RS09810	DDA3937_RS09810	1	NC_014500	2214338	2214607	+	NA	hypothetical protein	0.6037	4	FALSE
DDA3937_RS09815	DDA3937_RS09815	1	NC_014500	2214597	2215964	+	NA	APC family permease	0.5599	47	TRUE
DDA3937_RS09820	DDA3937_RS09820	1	NC_014500	2216104	2217534	-	NA	exodeoxyribonuclease I	0.5688	41	TRUE
DDA3937_RS09825	DDA3937_RS09825	1	NC_014500	2218029	2218367	+	NA	DUF496 family protein	0.472	17	TRUE
DDA3937_RS09830	DDA3937_RS09830	1	NC_014500	2218435	2218800	-	NA	hypothetical protein	0.5383	16	TRUE
DDA3937_RS09835	DDA3937_RS09835	7	NC_014500	2219097	2221396	+	NA	ComEC family protein	0.6026	65	TRUE
DDA3937_RS09840	DDA3937_RS09840	1	NC_014500	2221435	2223183	+	NA	lipid A ABC transporter ATP-binding protein/permease MsbA	0.5643	58	FALSE
DDA3937_RS09845	DDA3937_RS09845	1	NC_014500	2223180	2224193	+	NA	tetraacyldisaccharide 4'-kinase	0.6144	28	FALSE
DDA3937_RS09850	DDA3937_RS09850	1	NC_014500	2224232	2224414	+	NA	hypothetical protein	0.5027	3	FALSE
DDA3937_RS09855	DDA3937_RS09855	1	NC_014500	2224411	2225163	+	NA	3-deoxy-manno-octulosonate cytidylyltransferase	0.5883	23	FALSE
DDA3937_RS09860	DDA3937_RS09860	1	NC_014500	2225462	2226781	+	NA	right-handed parallel beta-helix repeat-containing protein	0.5553	47	TRUE
DDA3937_RS09865	DDA3937_RS09865	1	NC_014500	2227045	2227941	+	NA	YcbJ family phosphotransferase	0.5808	31	TRUE
DDA3937_RS09870	DDA3937_RS09870	1	NC_014500	2227982	2228761	-	NA	envelope biogenesis factor ElyC	0.6244	18	TRUE
DDA3937_RS09875	DDA3937_RS09875	1	NC_014500	2228914	2229717	+	NA	tRNA uridine 5-oxyacetic acid(34) methyltransferase CmoM	0.5995	21	TRUE
DDA3937_RS09880	DDA3937_RS09880	1	NC_014500	2229714	2231036	+	NA	chromosome partition protein MukF	0.5835	37	FALSE
DDA3937_RS09885	DDA3937_RS09885	1	NC_014500	2231017	2231751	+	NA	chromosome partition protein MukE	0.5837	16	FALSE
DDA3937_RS09890	DDA3937_RS09890	1	NC_014500	2231748	2236184	+	NA	chromosome partition protein MukB	0.6155	83	FALSE
DDA3937_RS09895	DDA3937_RS09895	1	NC_014500	2236484	2237923	+	NA	hypothetical protein	0.5382	53	TRUE
DDA3937_RS09900	DDA3937_RS09900	1	NC_014500	2238027	2239337	+	NA	FAD-dependent oxidoreductase	0.6049	49	TRUE
DDA3937_RS09905	DDA3937_RS09905	7	NC_014500	2239438	2240467	-	NA	cyanophycin synthetase	0.5223	42	TRUE
DDA3937_RS09910	DDA3937_RS09910	1	NC_014500	2240775	2242427	+	NA	multicopper oxidase CueO	0.6207	32	TRUE
DDA3937_RS09915	DDA3937_RS09915	1	NC_014500	2242465	2242869	-	NA	winged helix-turn-helix transcriptional regulator	0.5852	10	TRUE
DDA3937_RS09920	DDA3937_RS09920	1	NC_014500	2242970	2244082	+	NA	NADH:flavin oxidoreductase	0.6092	22	TRUE
DDA3937_RS09925	DDA3937_RS09925	1	NC_014500	2244211	2244699	-	NA	NUDIX domain-containing protein	0.5603	15	TRUE
DDA3937_RS09930	DDA3937_RS09930	1	NC_014500	2244914	2245552	-	NA	ribonuclease T2	0.5649	25	TRUE
DDA3937_RS23150	DDA3937_RS23150	1	NC_014500	2246038	2246196	-	NA	glutathionine S-transferase	0.5975	5	TRUE
DDA3937_RS09935	DDA3937_RS09935	1	NC_014500	2246221	2246826	-	NA	NUDIX domain-containing protein	0.5858	17	TRUE
DDA3937_RS09940	DDA3937_RS09940	1	NC_014500	2247008	2247763	+	NA	DeoR/GlpR transcriptional regulator	0.627	22	TRUE
DDA3937_RS09945	DDA3937_RS09945	7	NC_014500	2247887	2248820	-	NA	LysR family transcriptional regulator	0.6296	22	TRUE
DDA3937_RS09950	DDA3937_RS09950	1	NC_014500	2248922	2249848	+	NA	carbon-nitrogen hydrolase family protein	0.6397	29	TRUE
DDA3937_RS09955	DDA3937_RS09955	1	NC_014500	2249867	2250286	-	NA	hypothetical protein	0.4333	30	TRUE
DDA3937_RS09960	DDA3937_RS09960	1	NC_014500	2250411	2250935	-	NA	hypothetical protein	0.4229	32	TRUE
DDA3937_RS09965	DDA3937_RS09965	5	NC_014500	2251548	2251637	-	NA	tRNA-Ser	0.5667	3	FALSE
DDA3937_RS09970	DDA3937_RS09970	1	NC_014500	2251910	2252647	+	NA	phosphatase	0.584	26	TRUE
DDA3937_RS09975	DDA3937_RS09975	1	NC_014500	2252694	2253272	+	NA	molecular chaperone	0.6114	8	TRUE
DDA3937_RS09980	DDA3937_RS09980	1	NC_014500	2253304	2253867	-	NA	lipoprotein	0.5372	22	TRUE
DDA3937_RS09985	DDA3937_RS09985	1	NC_014500	2254002	2254649	-	NA	glutaredoxin 2	0.571	14	TRUE
DDA3937_RS09990	DDA3937_RS09990	1	NC_014500	2254912	2256117	-	NA	multidrug efflux MFS transporter MdtH	0.6128	31	TRUE
DDA3937_RS09995	DDA3937_RS09995	1	NC_014500	2256428	2257012	+	NA	ribosomal protein S5-alanine N-acetyltransferase	0.5692	21	TRUE
DDA3937_RS10000	DDA3937_RS10000	1	NC_014500	2257038	2257682	+	NA	YceH family protein	0.6093	13	TRUE
DDA3937_RS10005	DDA3937_RS10005	1	NC_014500	2257721	2258644	+	NA	Gfo/Idh/MocA family oxidoreductase	0.618	26	TRUE
DDA3937_RS10010	DDA3937_RS10010	1	NC_014500	2258869	2260404	+	NA	murein biosynthesis integral membrane protein MurJ	0.5924	45	FALSE
DDA3937_RS10015	DDA3937_RS10015	1	NC_014500	2260525	2262255	-	NA	arginine--tRNA ligase	0.5661	57	FALSE
DDA3937_RS10020	DDA3937_RS10020	1	NC_014500	2262958	2263530	+	NA	VOC family protein	0.562	17	TRUE
DDA3937_RS10025	DDA3937_RS10025	1	NC_014500	2263733	2264497	+	NA	copper homeostasis protein CutC	0.5778	24	TRUE
DDA3937_RS10030	DDA3937_RS10030	1	NC_014500	2264801	2265097	+	NA	hypothetical protein	0.4781	13	TRUE
DDA3937_RS10035	DDA3937_RS10035	1	NC_014500	2265183	2266154	-	NA	tRNA 5-methoxyuridine(34)/uridine 5-oxyacetic acid(34) synthase CmoB	0.6019	19	TRUE
DDA3937_RS10040	DDA3937_RS10040	1	NC_014500	2266151	2266894	-	NA	carboxy-S-adenosyl-L-methionine synthase CmoA	0.5551	17	TRUE
DDA3937_RS10045	DDA3937_RS10045	1	NC_014500	2267017	2267412	-	NA	MAPEG family protein	0.5025	20	TRUE
DDA3937_RS10050	DDA3937_RS10050	1	NC_014500	2267582	2268394	-	NA	DUF72 domain-containing protein	0.5953	22	TRUE
DDA3937_RS10055	DDA3937_RS10055	1	NC_014500	2268723	2270513	+	NA	aspartate--tRNA ligase	0.5952	35	FALSE
DDA3937_RS10060	DDA3937_RS10060	1	NC_014500	2270515	2270958	+	NA	dihydroneopterin triphosphate diphosphatase	0.5653	11	TRUE
DDA3937_RS10065	DDA3937_RS10065	1	NC_014500	2270982	2271725	+	NA	YebC/PmpR family DNA-binding transcriptional regulator	0.5793	27	TRUE
DDA3937_RS10070	DDA3937_RS10070	1	NC_014500	2271766	2272287	+	NA	crossover junction endodeoxyribonuclease RuvC	0.5824	18	FALSE
DDA3937_RS10075	DDA3937_RS10075	1	NC_014500	2272582	2273613	+	NA	HoxN/HupN/NixA family nickel/cobalt transporter	0.5572	38	TRUE
DDA3937_RS10080	DDA3937_RS10080	1	NC_014500	2273821	2274438	+	NA	Holliday junction branch migration protein RuvA	0.5744	15	FALSE
DDA3937_RS10085	DDA3937_RS10085	1	NC_014500	2274446	2275450	+	NA	Holliday junction branch migration DNA helicase RuvB	0.591	28	FALSE
DDA3937_RS10090	DDA3937_RS10090	1	NC_014500	2275627	2276412	-	NA	zinc ABC transporter permease subunit ZnuB	0.5954	27	TRUE
DDA3937_RS10095	DDA3937_RS10095	1	NC_014500	2276409	2277167	-	NA	zinc ABC transporter ATP-binding protein ZnuC	0.5494	24	TRUE
DDA3937_RS10100	DDA3937_RS10100	1	NC_014500	2277243	2278280	+	NA	zinc ABC transporter substrate-binding protein ZnuA	0.5337	39	TRUE
DDA3937_RS10105	DDA3937_RS10105	1	NC_014500	2278296	2279708	+	NA	murein DD-endopeptidase MepM	0.5846	45	FALSE
DDA3937_RS10110	DDA3937_RS10110	1	NC_014500	2279861	2280847	+	NA	lauroyl-Kdo(2)-lipid IV(A) myristoyltransferase	0.5471	42	FALSE
DDA3937_RS10115	DDA3937_RS10115	1	NC_014500	2281280	2281672	+	NA	hypothetical protein	0.5064	11	TRUE
DDA3937_RS10120	DDA3937_RS10120	1	NC_014500	2281873	2282277	+	NA	hypothetical protein	0.5506	23	TRUE
DDA3937_RS10125	DDA3937_RS10125	1	NC_014500	2282421	2283863	-	NA	pyruvate kinase	0.5835	31	TRUE
DDA3937_RS10130	DDA3937_RS10130	1	NC_014500	2284042	2284911	-	NA	MurR/RpiR family transcriptional regulator	0.5517	28	TRUE
DDA3937_RS10135	DDA3937_RS10135	1	NC_014500	2285277	2286752	+	NA	glucose-6-phosphate dehydrogenase	0.5617	37	TRUE
DDA3937_RS10140	DDA3937_RS10140	1	NC_014500	2286906	2287547	+	NA	bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase	0.6059	16	TRUE
DDA3937_RS10145	DDA3937_RS10145	1	NC_014500	2287767	2288945	-	NA	formate-dependent phosphoribosylglycinamide formyltransferase	0.609	31	TRUE
DDA3937_RS10150	DDA3937_RS10150	1	NC_014500	2289226	2291277	+	NA	prolyl oligopeptidase family serine peptidase	0.5716	76	TRUE
DDA3937_RS10155	DDA3937_RS10155	1	NC_014500	2291810	2292040	-	NA	DNA polymerase III subunit theta	0.5455	9	TRUE
DDA3937_RS10160	DDA3937_RS10160	1	NC_014500	2292202	2292582	+	NA	copper homeostasis periplasmic binding protein CopC	0.5512	9	TRUE
DDA3937_RS10165	DDA3937_RS10165	1	NC_014500	2292586	2293464	+	NA	copper homeostasis membrane protein CopD	0.5904	26	TRUE
DDA3937_RS10170	DDA3937_RS10170	1	NC_014500	2293752	2294261	+	NA	non-heme ferritin	0.4843	15	TRUE
DDA3937_RS10175	DDA3937_RS10175	1	NC_014500	2294813	2295553	+	NA	DNA/RNA non-specific endonuclease	0.502	34	TRUE
DDA3937_RS23425	DDA3937_RS23425	1	NC_014500	2295640	2295789	-	NA	hypothetical protein	0.42	13	TRUE
DDA3937_RS10180	DDA3937_RS10180	1	NC_014500	2295936	2297078	-	NA	response regulator	0.6002	23	TRUE
DDA3937_RS10185	DDA3937_RS10185	1	NC_014500	2297071	2298168	-	NA	HDOD domain-containing protein	0.592	33	TRUE
DDA3937_RS10190	DDA3937_RS10190	1	NC_014500	2298159	2299274	-	NA	ATP-binding protein	0.5797	22	TRUE
DDA3937_RS10195	DDA3937_RS10195	1	NC_014500	2299267	2300391	-	NA	FIST C-terminal domain-containing protein	0.5511	42	TRUE
DDA3937_RS10200	DDA3937_RS10200	1	NC_014500	2301298	2301636	-	NA	YebY family protein	0.5575	8	TRUE
DDA3937_RS10205	DDA3937_RS10205	1	NC_014500	2301992	2302435	+	NA	hypothetical protein	0.4302	28	TRUE
DDA3937_RS10210	DDA3937_RS10210	1	NC_014500	2302775	2303023	+	NA	GlsB/YeaQ/YmgE family stress response membrane protein	0.51	10	TRUE
DDA3937_RS10215	DDA3937_RS10215	1	NC_014500	2303133	2304875	-	NA	ABC transporter permease subunit	0.6426	36	TRUE
DDA3937_RS10220	DDA3937_RS10220	1	NC_014500	2304872	2306392	-	NA	ABC transporter substrate-binding protein	0.6331	37	TRUE
DDA3937_RS10225	DDA3937_RS10225	1	NC_014500	2306413	2307210	-	NA	ABC transporter ATP-binding protein	0.614	21	TRUE
DDA3937_RS10230	DDA3937_RS10230	1	NC_014500	2307233	2308036	-	NA	ABC transporter ATP-binding protein	0.6194	19	TRUE
DDA3937_RS23155	DDA3937_RS23155	1	NC_014500	2308128	2308466	+	NA	hypothetical protein	0.5929	12	TRUE
DDA3937_RS10240	DDA3937_RS10240	1	NC_014500	2308485	2309759	-	NA	YeaH/YhbH family protein	0.5576	42	TRUE
DDA3937_RS10245	DDA3937_RS10245	1	NC_014500	2309796	2311730	-	NA	PrkA family serine protein kinase	0.5349	68	TRUE
DDA3937_RS10250	DDA3937_RS10250	1	NC_014500	2312105	2312929	+	NA	MipA/OmpV family protein	0.5709	44	TRUE
DDA3937_RS10255	DDA3937_RS10255	1	NC_014500	2313044	2313895	+	NA	aldo/keto reductase	0.6045	25	TRUE
DDA3937_RS10260	DDA3937_RS10260	1	NC_014500	2313944	2314816	-	NA	D-hexose-6-phosphate mutarotase	0.5819	26	TRUE
DDA3937_RS10265	DDA3937_RS10265	1	NC_014500	2315099	2316094	-	NA	glyceraldehyde-3-phosphate dehydrogenase	0.5392	32	FALSE
DDA3937_RS10270	DDA3937_RS10270	1	NC_014500	2316443	2316859	+	NA	peptide-methionine (R)-S-oxide reductase MsrB	0.5564	19	TRUE
