locusId	sysName	type	scaffoldId	begin	end	strand	name	desc
DZA65_RS11815	DZA65_RS11815	1	NZ_CP031560	2519816	2520358	-		translation initiation factor IF-3
DZA65_RS11820	DZA65_RS11820	1	NZ_CP031560	2520362	2522290	-		threonine--tRNA ligase
DZA65_RS11825	DZA65_RS11825	1	NZ_CP031560	2522636	2522926	-		hypothetical protein
DZA65_RS11830	DZA65_RS11830	1	NZ_CP031560	2523094	2523885	-		DNA-binding transcriptional regulator KdgR
DZA65_RS11835	DZA65_RS11835	1	NZ_CP031560	2524097	2525263	-		oligogalacturonate lyase
DZA65_RS11840	DZA65_RS11840	1	NZ_CP031560	2525551	2526435	-		protease HtpX
DZA65_RS11845	DZA65_RS11845	1	NZ_CP031560	2526901	2529072	-		EAL domain-containing protein
DZA65_RS11850	DZA65_RS11850	1	NZ_CP031560	2529909	2531162	-		NADP-dependent isocitrate dehydrogenase
DZA65_RS11855	DZA65_RS11855	1	NZ_CP031560	2531294	2531920	+		23S rRNA pseudouridine(2457) synthase RluE
DZA65_RS11860	DZA65_RS11860	1	NZ_CP031560	2531913	2532371	+		NUDIX hydrolase
DZA65_RS11865	DZA65_RS11865	1	NZ_CP031560	2532561	2533673	+		tRNA 2-thiouridine(34) synthase MnmA
DZA65_RS11870	DZA65_RS11870	1	NZ_CP031560	2534047	2534679	+		high frequency lysogenization protein HflD
DZA65_RS11875	DZA65_RS11875	1	NZ_CP031560	2534851	2536218	+		adenylosuccinate lyase
DZA65_RS11880	DZA65_RS11880	1	NZ_CP031560	2536615	2537283	+		two-component system response regulator PhoP
DZA65_RS11885	DZA65_RS11885	1	NZ_CP031560	2537327	2538790	+		two-component system sensor histidine kinase PhoQ
DZA65_RS11890	DZA65_RS11890	1	NZ_CP031560	2538987	2540108	+		cupin domain-containing protein
DZA65_RS11895	DZA65_RS11895	1	NZ_CP031560	2540252	2541520	-		peptidase T
DZA65_RS11900	DZA65_RS11900	1	NZ_CP031560	2541765	2541986	-		hypothetical protein
DZA65_RS11905	DZA65_RS11905	1	NZ_CP031560	2542024	2544348	-		Fe(2+) transporter permease subunit FeoB
DZA65_RS11910	DZA65_RS11910	1	NZ_CP031560	2544371	2544598	-		iron transporter FeoA
DZA65_RS11915	DZA65_RS11915	1	NZ_CP031560	2544758	2544997	-		ferrous iron transport protein A
DZA65_RS11920	DZA65_RS11920	1	NZ_CP031560	2545314	2545619	-		type II toxin-antitoxin system RelE/ParE family toxin
DZA65_RS11925	DZA65_RS11925	1	NZ_CP031560	2545616	2545900	-		DNA-damage-inducible protein J
DZA65_RS11930	DZA65_RS11930	1	NZ_CP031560	2545991	2546203	+		type I toxin-antitoxin system SymE family toxin
DZA65_RS11935	DZA65_RS11935	1	NZ_CP031560	2546245	2546598	-		hypothetical protein
DZA65_RS23005	DZA65_RS23005	1	NZ_CP031560	2546595	2548340	-		site-specific tyrosine recombinase XerC
DZA65_RS11945	DZA65_RS11945	1	NZ_CP031560	2548445	2548834	+		helix-turn-helix domain-containing protein
DZA65_RS11950	DZA65_RS11950	1	NZ_CP031560	2548917	2549141	+		type I toxin-antitoxin system SymE family toxin
DZA65_RS11955	DZA65_RS11955	1	NZ_CP031560	2549183	2549482	-		hypothetical protein
DZA65_RS11965	DZA65_RS11965	1	NZ_CP031560	2549836	2550873	-		IS630 family transposase
DZA65_RS11970	DZA65_RS11970	1	NZ_CP031560	2550969	2551307	-		hypothetical protein
DZA65_RS11980	DZA65_RS11980	1	NZ_CP031560	2552263	2552574	-		type II toxin-antitoxin system RelE/ParE family toxin
DZA65_RS11985	DZA65_RS11985	1	NZ_CP031560	2552571	2552834	-		type II toxin-antitoxin system ParD family antitoxin
DZA65_RS11990	DZA65_RS11990	1	NZ_CP031560	2552869	2553741	-		tyrosine-type recombinase/integrase
DZA65_RS11995	DZA65_RS11995	1	NZ_CP031560	2553879	2554268	+		helix-turn-helix domain-containing protein
DZA65_RS12000	DZA65_RS12000	1	NZ_CP031560	2554350	2554574	+		type I toxin-antitoxin system SymE family toxin
DZA65_RS12005	DZA65_RS12005	1	NZ_CP031560	2554629	2555168	+		RNA 2'-phosphotransferase
DZA65_RS22895	DZA65_RS22895	1	NZ_CP031560	2555161	2555589	-		hypothetical protein
DZA65_RS12015	DZA65_RS12015	7	NZ_CP031560	2556267	2557634	-		VENN motif pre-toxin domain-containing protein
DZA65_RS22900	DZA65_RS22900	1	NZ_CP031560	2557899	2558051	+		hypothetical protein
DZA65_RS12020	DZA65_RS12020	1	NZ_CP031560	2558295	2558660	-		ribonuclease toxin immunity protein CdiI
DZA65_RS12025	DZA65_RS12025	1	NZ_CP031560	2558672	2559250	-		EndoU domain-containing protein
DZA65_RS22905	DZA65_RS22905	1	NZ_CP031560	2560288	2560470	+		hypothetical protein
DZA65_RS12035	DZA65_RS12035	1	NZ_CP031560	2560532	2561641	-		site-specific tyrosine recombinase XerC
DZA65_RS12040	DZA65_RS12040	7	NZ_CP031560	2561634	2564850	-		toprim domain-containing protein
DZA65_RS12045	DZA65_RS12045	1	NZ_CP031560	2564951	2565352	+		helix-turn-helix transcriptional regulator
DZA65_RS12050	DZA65_RS12050	1	NZ_CP031560	2565425	2565649	+		type I toxin-antitoxin system SymE family toxin
DZA65_RS12055	DZA65_RS12055	1	NZ_CP031560	2565696	2565950	-		MafI family immunity protein
DZA65_RS12060	DZA65_RS12060	7	NZ_CP031560	2565964	2566320	-		EndoU domain-containing protein
DZA65_RS22910	DZA65_RS22910	1	NZ_CP031560	2567487	2567669	+		hypothetical protein
DZA65_RS12070	DZA65_RS12070	1	NZ_CP031560	2567731	2568840	-		site-specific tyrosine recombinase XerC
DZA65_RS12075	DZA65_RS12075	7	NZ_CP031560	2568833	2572049	-		toprim domain-containing protein
DZA65_RS12080	DZA65_RS12080	1	NZ_CP031560	2572150	2572551	+		helix-turn-helix transcriptional regulator
DZA65_RS12085	DZA65_RS12085	1	NZ_CP031560	2572624	2572848	+		type I toxin-antitoxin system SymE family toxin
DZA65_RS12090	DZA65_RS12090	1	NZ_CP031560	2572895	2573149	-		MafI family immunity protein
DZA65_RS22760	DZA65_RS22760	7	NZ_CP031560	2573163	2573519	-		EndoU domain-containing protein
DZA65_RS12095	DZA65_RS12095	7	NZ_CP031560	2574036	2584736	-		filamentous hemagglutinin N-terminal domain-containing protein
DZA65_RS12100	DZA65_RS12100	1	NZ_CP031560	2584832	2586508	-		ShlB/FhaC/HecB family hemolysin secretion/activation protein
DZA65_RS12105	DZA65_RS12105	1	NZ_CP031560	2586903	2587298	+		cupin domain-containing protein
DZA65_RS12110	DZA65_RS12110	1	NZ_CP031560	2587482	2588504	-		Harpin hrpN
DZA65_RS12115	DZA65_RS12115	1	NZ_CP031560	2588665	2589075	-		hypothetical protein
DZA65_RS12120	DZA65_RS12120	1	NZ_CP031560	2589072	2589260	-		hypothetical protein
DZA65_RS12125	DZA65_RS12125	1	NZ_CP031560	2589295	2591370	-		type III secretion system outer membrane ring subunit SctC
DZA65_RS12130	DZA65_RS12130	1	NZ_CP031560	2591363	2591797	-		hypothetical protein
DZA65_RS12135	DZA65_RS12135	1	NZ_CP031560	2591784	2592011	-		HPr kinase
DZA65_RS12140	DZA65_RS12140	1	NZ_CP031560	2592209	2594797	-		hypothetical protein
DZA65_RS12145	DZA65_RS12145	1	NZ_CP031560	2594801	2597371	-		hypothetical protein
DZA65_RS12150	DZA65_RS12150	1	NZ_CP031560	2597538	2598587	-		phospholipase
DZA65_RS12155	DZA65_RS12155	1	NZ_CP031560	2599314	2600627	-		lytic murein transglycosylase
DZA65_RS12160	DZA65_RS12160	1	NZ_CP031560	2600824	2601426	-		type III secretion system stator protein SctL
DZA65_RS12165	DZA65_RS12165	1	NZ_CP031560	2601535	2602128	-		HPr kinase
DZA65_RS12170	DZA65_RS12170	1	NZ_CP031560	2602131	2602913	-		type III secretion inner membrane ring lipoprotein SctJ
DZA65_RS12175	DZA65_RS12175	1	NZ_CP031560	2603064	2603447	-		HPr kinase
DZA65_RS12180	DZA65_RS12180	1	NZ_CP031560	2603529	2603732	-		hypothetical protein
DZA65_RS12185	DZA65_RS12185	1	NZ_CP031560	2603902	2604885	-		sigma-54-dependent Fis family transcriptional regulator
DZA65_RS12190	DZA65_RS12190	1	NZ_CP031560	2605263	2605904	-		response regulator transcription factor
DZA65_RS12195	DZA65_RS12195	1	NZ_CP031560	2605937	2607403	-		PAS domain-containing protein
DZA65_RS12200	DZA65_RS12200	1	NZ_CP031560	2607669	2608223	-		RNA polymerase sigma factor
DZA65_RS12205	DZA65_RS12205	1	NZ_CP031560	2608546	2609715	+		type III secretion system gatekeeper subunit SctW
DZA65_RS12210	DZA65_RS12210	1	NZ_CP031560	2609719	2611821	+		type III secretion system export apparatus subunit SctV
DZA65_RS12215	DZA65_RS12215	1	NZ_CP031560	2611833	2612795	+		type III secretion system inner membrane ring subunit SctD
DZA65_RS12220	DZA65_RS12220	1	NZ_CP031560	2612795	2614174	+		type III secretion system ATPase SctN
DZA65_RS12225	DZA65_RS12225	1	NZ_CP031560	2614161	2614640	+		type III secretion protein
DZA65_RS12230	DZA65_RS12230	1	NZ_CP031560	2614637	2615161	+		HrpP protein
DZA65_RS12235	DZA65_RS12235	1	NZ_CP031560	2615158	2616381	+		YscQ/HrcQ family type III secretion apparatus protein
DZA65_RS12240	DZA65_RS12240	1	NZ_CP031560	2616378	2617031	+		type III secretion system export apparatus protein SctR
DZA65_RS12245	DZA65_RS12245	1	NZ_CP031560	2617039	2617299	+		type III secretion system export apparatus subunit SctS
DZA65_RS12250	DZA65_RS12250	1	NZ_CP031560	2617307	2618110	+		type III secretion system export apparatus protein SctT
DZA65_RS12255	DZA65_RS12255	1	NZ_CP031560	2618154	2619233	+		type III secretion system export apparatus subunit SctU
DZA65_RS12260	DZA65_RS12260	1	NZ_CP031560	2619463	2620692	+		peptide antibiotic transporter SbmA
DZA65_RS12265	DZA65_RS12265	1	NZ_CP031560	2621248	2623224	+		HAMP domain-containing protein
DZA65_RS12270	DZA65_RS12270	1	NZ_CP031560	2623781	2624086	+		hypothetical protein
DZA65_RS12275	DZA65_RS12275	1	NZ_CP031560	2624079	2624264	+		hypothetical protein
DZA65_RS12280	DZA65_RS12280	1	NZ_CP031560	2624480	2625310	+		transporter substrate-binding domain-containing protein
DZA65_RS12285	DZA65_RS12285	7	NZ_CP031560	2625336	2625491	-		MmgE/PrpD family protein
DZA65_RS12290	DZA65_RS12290	1	NZ_CP031560	2625759	2627138	+		pyridoxal-phosphate dependent enzyme
DZA65_RS12295	DZA65_RS12295	7	NZ_CP031560	2627169	2628271	+		PLP-dependent transferase
DZA65_RS12300	DZA65_RS12300	1	NZ_CP031560	2628515	2629186	+		amino acid ABC transporter permease
DZA65_RS12305	DZA65_RS12305	1	NZ_CP031560	2629195	2629869	+		amino acid ABC transporter permease
DZA65_RS12310	DZA65_RS12310	1	NZ_CP031560	2629914	2630696	+		amino acid ABC transporter ATP-binding protein
DZA65_RS12315	DZA65_RS12315	1	NZ_CP031560	2630706	2631641	+		aminotransferase class IV
DZA65_RS12325	DZA65_RS12325	1	NZ_CP031560	2632067	2632981	-		4-hydroxy-tetrahydrodipicolinate synthase
DZA65_RS12330	DZA65_RS12330	1	NZ_CP031560	2633025	2633702	-		TetR family transcriptional regulator
DZA65_RS12335	DZA65_RS12335	1	NZ_CP031560	2633776	2635032	-		D-amino acid dehydrogenase
DZA65_RS12340	DZA65_RS12340	1	NZ_CP031560	2635029	2636231	-		amidohydrolase
DZA65_RS12345	DZA65_RS12345	1	NZ_CP031560	2636373	2637152	-		SDR family oxidoreductase
DZA65_RS12350	DZA65_RS12350	1	NZ_CP031560	2637165	2638862	-		ABC transporter ATP-binding protein
DZA65_RS12355	DZA65_RS12355	1	NZ_CP031560	2638859	2639728	-		ABC transporter permease
DZA65_RS12360	DZA65_RS12360	1	NZ_CP031560	2639730	2640716	-		ABC transporter permease
DZA65_RS12365	DZA65_RS12365	1	NZ_CP031560	2640789	2642375	-		ABC transporter substrate-binding protein
DZA65_RS12370	DZA65_RS12370	1	NZ_CP031560	2642791	2643969	-		MFS transporter
DZA65_RS12375	DZA65_RS12375	1	NZ_CP031560	2644045	2644836	-		histidinol-phosphatase
DZA65_RS12380	DZA65_RS12380	1	NZ_CP031560	2644950	2645729	+		DeoR/GlpR transcriptional regulator
DZA65_RS12385	DZA65_RS12385	1	NZ_CP031560	2645846	2646664	-		ABC transporter permease
DZA65_RS12390	DZA65_RS12390	1	NZ_CP031560	2646698	2647969	-		ABC transporter permease
DZA65_RS12395	DZA65_RS12395	1	NZ_CP031560	2648006	2649037	-		ABC transporter substrate-binding protein
DZA65_RS12400	DZA65_RS12400	1	NZ_CP031560	2649354	2650814	-		NAD-dependent succinate-semialdehyde dehydrogenase
DZA65_RS12405	DZA65_RS12405	1	NZ_CP031560	2650836	2652101	-		4-aminobutyrate--2-oxoglutarate transaminase
DZA65_RS12410	DZA65_RS12410	1	NZ_CP031560	2652228	2653715	+		PLP-dependent aminotransferase family protein
DZA65_RS12415	DZA65_RS12415	1	NZ_CP031560	2654108	2655202	+		ABC transporter ATP-binding protein
DZA65_RS12420	DZA65_RS12420	1	NZ_CP031560	2655433	2655663	+		tautomerase PptA
DZA65_RS12425	DZA65_RS12425	1	NZ_CP031560	2656071	2657048	+		DUF1852 domain-containing protein
DZA65_RS12430	DZA65_RS12430	1	NZ_CP031560	2657076	2658107	+		methionine synthase
DZA65_RS12435	DZA65_RS12435	7	NZ_CP031560	2658376	2659023	-		EcsC family protein
DZA65_RS12440	DZA65_RS12440	1	NZ_CP031560	2659312	2660460	-		L-threonine dehydrogenase
DZA65_RS12445	DZA65_RS12445	1	NZ_CP031560	2660741	2661301	+		NUDIX domain-containing protein
DZA65_RS12450	DZA65_RS12450	1	NZ_CP031560	2661373	2662050	-		respiratory nitrate reductase subunit gamma
DZA65_RS12455	DZA65_RS12455	1	NZ_CP031560	2662050	2662769	-		nitrate reductase molybdenum cofactor assembly chaperone
DZA65_RS12460	DZA65_RS12460	1	NZ_CP031560	2662766	2664328	-		nitrate reductase subunit beta
DZA65_RS12465	DZA65_RS12465	1	NZ_CP031560	2664325	2668098	-		nitrate reductase subunit alpha
DZA65_RS12470	DZA65_RS12470	1	NZ_CP031560	2668499	2669389	-		LysR family transcriptional regulator
DZA65_RS12475	DZA65_RS12475	1	NZ_CP031560	2669494	2670522	+		CAR family subclass B3 metallo-beta-lactamase
DZA65_RS12480	DZA65_RS12480	1	NZ_CP031560	2670605	2671996	-		NarK family nitrate/nitrite MFS transporter
DZA65_RS12485	DZA65_RS12485	1	NZ_CP031560	2672417	2674228	+		nitrate/nitrite two-component system sensor histidine kinase NarX
DZA65_RS12490	DZA65_RS12490	1	NZ_CP031560	2674221	2674868	+		two-component system response regulator NarL
DZA65_RS12495	DZA65_RS12495	1	NZ_CP031560	2675148	2676416	+		acyltransferase
DZA65_RS12500	DZA65_RS12500	1	NZ_CP031560	2676647	2677702	+		DUF481 domain-containing protein
DZA65_RS12505	DZA65_RS12505	1	NZ_CP031560	2677872	2679893	-		carboxy terminal-processing peptidase
DZA65_RS12510	DZA65_RS12510	1	NZ_CP031560	2679913	2680644	-		RNA chaperone ProQ
DZA65_RS12515	DZA65_RS12515	1	NZ_CP031560	2680729	2681235	-		GAF domain-containing protein
DZA65_RS12520	DZA65_RS12520	1	NZ_CP031560	2681542	2682780	+		membrane integrity lipid transport subunit YebS
DZA65_RS12525	DZA65_RS12525	1	NZ_CP031560	2682818	2685448	+		MCE family protein
DZA65_RS12530	DZA65_RS12530	1	NZ_CP031560	2685558	2687006	+		16S rRNA (cytosine(1407)-C(5))-methyltransferase RsmF
DZA65_RS12535	DZA65_RS12535	1	NZ_CP031560	2687096	2687287	+		YebW family protein
DZA65_RS12540	DZA65_RS12540	1	NZ_CP031560	2687388	2689385	-		HAMP domain-containing protein
DZA65_RS12545	DZA65_RS12545	1	NZ_CP031560	2689994	2690836	-		phage repressor protein CI
DZA65_RS12550	DZA65_RS12550	1	NZ_CP031560	2690961	2691431	+		hypothetical protein
DZA65_RS12555	DZA65_RS12555	1	NZ_CP031560	2691428	2691982	+		hypothetical protein
DZA65_RS12560	DZA65_RS12560	1	NZ_CP031560	2692170	2692382	+		DUF2732 family protein
DZA65_RS12565	DZA65_RS12565	1	NZ_CP031560	2692382	2692606	+		hypothetical protein
DZA65_RS12570	DZA65_RS12570	1	NZ_CP031560	2692775	2694955	+		replication endonuclease
DZA65_RS12575	DZA65_RS12575	1	NZ_CP031560	2695019	2695240	+		hypothetical protein
DZA65_RS12580	DZA65_RS12580	1	NZ_CP031560	2695849	2696052	+		tail protein X
DZA65_RS12585	DZA65_RS12585	1	NZ_CP031560	2696128	2696589	+		phage tail protein
DZA65_RS22915	DZA65_RS22915	1	NZ_CP031560	2696921	2697064	+		hypothetical protein
DZA65_RS12590	DZA65_RS12590	1	NZ_CP031560	2697221	2697874	+		phage baseplate assembly protein V
DZA65_RS12595	DZA65_RS12595	1	NZ_CP031560	2697871	2698221	+		baseplate assembly protein
DZA65_RS12600	DZA65_RS12600	1	NZ_CP031560	2698226	2699134	+		baseplate assembly protein
DZA65_RS12605	DZA65_RS12605	1	NZ_CP031560	2699127	2699738	+		phage tail protein I
DZA65_RS12610	DZA65_RS12610	1	NZ_CP031560	2699978	2701138	+		phage tail protein
DZA65_RS12615	DZA65_RS12615	1	NZ_CP031560	2701339	2702694	+		esterase-like activity of phytase family protein
DZA65_RS12620	DZA65_RS12620	1	NZ_CP031560	2702857	2704203	+		aromatic acid/H+ symport family MFS transporter
DZA65_RS12625	DZA65_RS12625	1	NZ_CP031560	2704252	2704818	-		DNA endonuclease SmrA
DZA65_RS12630	DZA65_RS12630	1	NZ_CP031560	2704980	2705360	-		tail fiber protein
DZA65_RS12635	DZA65_RS12635	1	NZ_CP031560	2705457	2706017	+		recombinase family protein
DZA65_RS12640	DZA65_RS12640	1	NZ_CP031560	2706200	2706790	+		tail fiber protein
DZA65_RS12645	DZA65_RS12645	1	NZ_CP031560	2706793	2707404	+		tail assembly protein
DZA65_RS12650	DZA65_RS12650	1	NZ_CP031560	2707629	2708798	+		phage tail sheath protein
DZA65_RS12655	DZA65_RS12655	1	NZ_CP031560	2708813	2709331	+		phage major tail tube protein
DZA65_RS12660	DZA65_RS12660	1	NZ_CP031560	2709392	2709682	+		phage tail assembly protein
DZA65_RS12665	DZA65_RS12665	1	NZ_CP031560	2709679	2709834	+		GpE family phage tail protein
DZA65_RS12670	DZA65_RS12670	1	NZ_CP031560	2709827	2710918	+		hypothetical protein
DZA65_RS12675	DZA65_RS12675	1	NZ_CP031560	2710929	2711423	+		tail assembly protein
DZA65_RS12680	DZA65_RS12680	1	NZ_CP031560	2711420	2712598	+		late control D family protein
DZA65_RS12685	DZA65_RS12685	1	NZ_CP031560	2712695	2712886	+		hypothetical protein
DZA65_RS12690	DZA65_RS12690	1	NZ_CP031560	2713278	2714594	+		guanine deaminase
DZA65_RS12695	DZA65_RS12695	1	NZ_CP031560	2714917	2716743	+		diguanylate cyclase
DZA65_RS12700	DZA65_RS12700	1	NZ_CP031560	2717267	2718814	+		PAS domain-containing protein
DZA65_RS12705	DZA65_RS12705	1	NZ_CP031560	2718881	2719180	-		hypothetical protein
DZA65_RS12710	DZA65_RS12710	1	NZ_CP031560	2719509	2720195	-		serine/threonine protein phosphatase
DZA65_RS12715	DZA65_RS12715	1	NZ_CP031560	2720343	2721944	-		ABC transporter substrate-binding protein
DZA65_RS12720	DZA65_RS12720	1	NZ_CP031560	2722037	2722720	-		ATP-binding cassette domain-containing protein
DZA65_RS12725	DZA65_RS12725	1	NZ_CP031560	2722713	2723561	-		ABC transporter ATP-binding protein
DZA65_RS12730	DZA65_RS12730	1	NZ_CP031560	2723548	2724408	-		ABC transporter permease subunit
DZA65_RS12735	DZA65_RS12735	1	NZ_CP031560	2724414	2725454	-		ABC transporter permease
DZA65_RS12740	DZA65_RS12740	1	NZ_CP031560	2725597	2726274	-		transporter
DZA65_RS12745	DZA65_RS12745	1	NZ_CP031560	2726848	2727948	+		sodium-potassium/proton antiporter ChaA
DZA65_RS12750	DZA65_RS12750	1	NZ_CP031560	2728232	2729947	+		C4-dicarboxylic acid transporter DauA
DZA65_RS12755	DZA65_RS12755	1	NZ_CP031560	2730005	2730436	-		hypothetical protein
DZA65_RS12760	DZA65_RS12760	1	NZ_CP031560	2730676	2731419	+		two-component system response regulator RstA
DZA65_RS12765	DZA65_RS12765	1	NZ_CP031560	2731416	2732771	+		two-component system sensor histidine kinase RstB
DZA65_RS12770	DZA65_RS12770	1	NZ_CP031560	2732847	2733299	+		acid resistance repetitive basic protein Asr
DZA65_RS12775	DZA65_RS12775	1	NZ_CP031560	2733643	2734461	+		serine protease
DZA65_RS12780	DZA65_RS12780	1	NZ_CP031560	2734766	2736316	+		L-lactate permease
DZA65_RS12785	DZA65_RS12785	1	NZ_CP031560	2736400	2737119	+		(Fe-S)-binding protein
DZA65_RS12790	DZA65_RS12790	1	NZ_CP031560	2737130	2738551	+		iron-sulfur cluster-binding protein
DZA65_RS12795	DZA65_RS12795	1	NZ_CP031560	2738551	2739246	+		lactate utilization protein C
DZA65_RS12800	DZA65_RS12800	1	NZ_CP031560	2739357	2743244	-		ATP-dependent RNA helicase HrpA
DZA65_RS12805	DZA65_RS12805	1	NZ_CP031560	2743604	2744209	+		FMN-dependent NADH-azoreductase
DZA65_RS12810	DZA65_RS12810	1	NZ_CP031560	2744306	2744569	-		YnbE family lipoprotein
DZA65_RS12815	DZA65_RS12815	1	NZ_CP031560	2744593	2747196	-		YdbH family protein
DZA65_RS12820	DZA65_RS12820	1	NZ_CP031560	2747555	2749108	+		PAS domain-containing protein
DZA65_RS12825	DZA65_RS12825	1	NZ_CP031560	2749211	2749489	-		DUF333 domain-containing protein
DZA65_RS12830	DZA65_RS12830	7	NZ_CP031560	2749766	2750830	+		HAMP domain-containing protein
DZA65_RS12835	DZA65_RS12835	1	NZ_CP031560	2750941	2751438	-		hypothetical protein
DZA65_RS12840	DZA65_RS12840	1	NZ_CP031560	2751978	2752274	-		hypothetical protein
DZA65_RS22920	DZA65_RS22920	1	NZ_CP031560	2752432	2753886	+		hypothetical protein
DZA65_RS12850	DZA65_RS12850	1	NZ_CP031560	2754040	2754981	+		tRNA 2-thiocytidine(32) synthetase TtcA
DZA65_RS12860	DZA65_RS12860	1	NZ_CP031560	2755365	2756351	-		zinc transporter ZntB
DZA65_RS12865	DZA65_RS12865	1	NZ_CP031560	2756531	2758162	-		peptide ABC transporter substrate-binding protein
DZA65_RS12870	DZA65_RS12870	1	NZ_CP031560	2758550	2759281	+		murein tripeptide amidase MpaA
DZA65_RS12875	DZA65_RS12875	1	NZ_CP031560	2759337	2759840	+		thiol peroxidase
DZA65_RS12880	DZA65_RS12880	1	NZ_CP031560	2759964	2761376	-		MFS transporter
DZA65_RS12885	DZA65_RS12885	1	NZ_CP031560	2761511	2762410	+		helix-turn-helix domain-containing protein
DZA65_RS12890	DZA65_RS12890	1	NZ_CP031560	2762407	2764740	-		penicillin acylase family protein
DZA65_RS12895	DZA65_RS12895	1	NZ_CP031560	2764857	2765405	+		GNAT family N-acetyltransferase
DZA65_RS22925	DZA65_RS22925	1	NZ_CP031560	2765630	2766064	-		hypothetical protein
DZA65_RS12905	DZA65_RS12905	1	NZ_CP031560	2766310	2766792	-		ImmA/IrrE family metallo-endopeptidase
DZA65_RS12910	DZA65_RS12910	1	NZ_CP031560	2767159	2768724	-		transcriptional regulator TyrR
DZA65_RS12915	DZA65_RS12915	1	NZ_CP031560	2768842	2770401	-		M20/M25/M40 family metallo-hydrolase
DZA65_RS12920	DZA65_RS12920	1	NZ_CP031560	2770736	2772082	-		MFS transporter
DZA65_RS12925	DZA65_RS12925	1	NZ_CP031560	2772419	2773474	-		TIGR01620 family protein
DZA65_RS12930	DZA65_RS12930	1	NZ_CP031560	2773471	2774886	-		YcjX family protein
DZA65_RS12935	DZA65_RS12935	1	NZ_CP031560	2775072	2775431	-		envelope stress response membrane protein PspC
DZA65_RS12940	DZA65_RS12940	1	NZ_CP031560	2775431	2775661	-		envelope stress response membrane protein PspB
DZA65_RS12945	DZA65_RS12945	1	NZ_CP031560	2775725	2776390	-		phage shock protein PspA
DZA65_RS12950	DZA65_RS12950	1	NZ_CP031560	2776610	2777641	+		phage shock protein operon transcriptional activator
DZA65_RS12955	DZA65_RS12955	1	NZ_CP031560	2777729	2779441	+		peptide ABC transporter substrate-binding protein SapA
DZA65_RS12960	DZA65_RS12960	1	NZ_CP031560	2779438	2780403	+		peptide ABC transporter permease SapB
DZA65_RS12965	DZA65_RS12965	1	NZ_CP031560	2780390	2781280	+		peptide ABC transporter permease SapC
DZA65_RS12970	DZA65_RS12970	1	NZ_CP031560	2781299	2782291	+		peptide ABC transporter ATP-binding protein SapD
DZA65_RS12975	DZA65_RS12975	1	NZ_CP031560	2782291	2783106	+		peptide ABC transporter ATP-binding protein SapF
DZA65_RS12980	DZA65_RS12980	1	NZ_CP031560	2783324	2784115	+		enoyl-ACP reductase FabI
DZA65_RS12985	DZA65_RS12985	1	NZ_CP031560	2784474	2784680	+		hypothetical protein
DZA65_RS12990	DZA65_RS12990	1	NZ_CP031560	2784667	2785140	+		DUF2335 domain-containing protein
DZA65_RS12995	DZA65_RS12995	1	NZ_CP031560	2785279	2787210	+		exoribonuclease II
DZA65_RS13000	DZA65_RS13000	1	NZ_CP031560	2787313	2788230	+		aldo/keto reductase
DZA65_RS13005	DZA65_RS13005	1	NZ_CP031560	2788557	2790623	+		carbon starvation protein A
DZA65_RS13010	DZA65_RS13010	1	NZ_CP031560	2790722	2791735	-		2-keto-3-deoxygluconate transporter
DZA65_RS13015	DZA65_RS13015	1	NZ_CP031560	2792123	2792818	-		L-ribulose-5-phosphate 4-epimerase
DZA65_RS13020	DZA65_RS13020	1	NZ_CP031560	2793168	2793383	+		osmotically-inducible lipoprotein OsmB
DZA65_RS13025	DZA65_RS13025	1	NZ_CP031560	2793505	2793831	-		stress response translation initiation inhibitor YciH
DZA65_RS13030	DZA65_RS13030	1	NZ_CP031560	2793831	2794589	-		orotidine-5'-phosphate decarboxylase
DZA65_RS13035	DZA65_RS13035	1	NZ_CP031560	2794742	2795911	-		lipopolysaccharide assembly protein LapB
DZA65_RS13040	DZA65_RS13040	1	NZ_CP031560	2795923	2796231	-		LapA family protein
DZA65_RS13045	DZA65_RS13045	7	NZ_CP031560	2796623	2797360	-		phosphatidylglycerophosphatase B
DZA65_RS13050	DZA65_RS13050	1	NZ_CP031560	2797616	2798209	+		GTP cyclohydrolase II
DZA65_RS13055	DZA65_RS13055	1	NZ_CP031560	2798250	2799869	-		ABC transporter substrate-binding protein
DZA65_RS13060	DZA65_RS13060	1	NZ_CP031560	2800171	2801499	-		IS4 family transposase
DZA65_RS13065	DZA65_RS13065	1	NZ_CP031560	2801628	2804309	-		aconitate hydratase AcnA
DZA65_RS13070	DZA65_RS13070	1	NZ_CP031560	2804789	2805403	+		glutathione transferase GstA
DZA65_RS13075	DZA65_RS13075	1	NZ_CP031560	2805478	2806338	-		pyridoxal kinase PdxY
DZA65_RS13080	DZA65_RS13080	1	NZ_CP031560	2806515	2807792	-		tyrosine--tRNA ligase
DZA65_RS13085	DZA65_RS13085	1	NZ_CP031560	2807930	2808592	-		pyridoxamine 5'-phosphate oxidase
DZA65_RS13090	DZA65_RS13090	1	NZ_CP031560	2808780	2809103	-		membrane-bound lysozyme inhibitor of C-type lysozyme
DZA65_RS13095	DZA65_RS13095	1	NZ_CP031560	2809210	2810322	-		anhydro-N-acetylmuramic acid kinase
