locusId	sysName	type	scaffoldId	begin	end	strand	name	desc
HER17_RS10530	HER17_RS10530	1	NZ_CP051652	2349910	2350446	-		methylated-DNA--[protein]-cysteine S-methyltransferase
HER17_RS10535	HER17_RS10535	1	NZ_CP051652	2351104	2352399	+		Gfo/Idh/MocA family oxidoreductase
HER17_RS10540	HER17_RS10540	1	NZ_CP051652	2352510	2353829	+		carbohydrate ABC transporter substrate-binding protein
HER17_RS10545	HER17_RS10545	1	NZ_CP051652	2353907	2354431	-		superoxide dismutase family protein
HER17_RS10550	HER17_RS10550	1	NZ_CP051652	2354486	2355715	-		class I SAM-dependent methyltransferase
HER17_RS10555	HER17_RS10555	1	NZ_CP051652	2355712	2356437	-		DUF1365 family protein
HER17_RS10560	HER17_RS10560	1	NZ_CP051652	2356430	2357698	-		FAD-dependent oxidoreductase
HER17_RS10565	HER17_RS10565	1	NZ_CP051652	2357704	2358420	-		SDR family NAD(P)-dependent oxidoreductase
HER17_RS10570	HER17_RS10570	1	NZ_CP051652	2358417	2358896	-		nuclear transport factor 2 family protein
HER17_RS10575	HER17_RS10575	1	NZ_CP051652	2359153	2361615	-		virulence factor
HER17_RS10580	HER17_RS10580	1	NZ_CP051652	2361612	2364599	-		virulence factor SrfB
HER17_RS10585	HER17_RS10585	1	NZ_CP051652	2364602	2366017	-		hypothetical protein
HER17_RS10590	HER17_RS10590	1	NZ_CP051652	2366306	2366995	-		cellulase
HER17_RS10595	HER17_RS10595	1	NZ_CP051652	2367304	2367732	+		OsmC family protein
HER17_RS10600	HER17_RS10600	1	NZ_CP051652	2368051	2368446	+		soluble cytochrome b562
HER17_RS10605	HER17_RS10605	1	NZ_CP051652	2368552	2369106	+		TetR family transcriptional regulator
HER17_RS10610	HER17_RS10610	1	NZ_CP051652	2369245	2370441	+		MFS transporter
HER17_RS10615	HER17_RS10615	1	NZ_CP051652	2370578	2371039	+		GNAT family N-acetyltransferase
HER17_RS10620	HER17_RS10620	1	NZ_CP051652	2371234	2373207	+		methyl-accepting chemotaxis protein
HER17_RS10625	HER17_RS10625	1	NZ_CP051652	2373397	2374278	+		ArgP/LysG family DNA-binding transcriptional regulator
HER17_RS10630	HER17_RS10630	1	NZ_CP051652	2374318	2374584	-		DUF3811 domain-containing protein
HER17_RS10635	HER17_RS10635	1	NZ_CP051652	2374783	2375199	+		nuclear transport factor 2 family protein
HER17_RS10640	HER17_RS10640	1	NZ_CP051652	2375498	2376274	-		YdcF family protein
HER17_RS10645	HER17_RS10645	1	NZ_CP051652	2376458	2376745	+		DUF2132 domain-containing protein
HER17_RS10650	HER17_RS10650	1	NZ_CP051652	2376751	2378046	+		glycoside hydrolase family 10 protein
HER17_RS10655	HER17_RS10655	1	NZ_CP051652	2378094	2378429	-		plasmid stabilization protein
HER17_RS10660	HER17_RS10660	1	NZ_CP051652	2378460	2378693	-		type II toxin-antitoxin system Phd/YefM family antitoxin
HER17_RS10665	HER17_RS10665	1	NZ_CP051652	2379107	2380492	+		diaminobutyrate--2-oxoglutarate transaminase
HER17_RS10670	HER17_RS10670	1	NZ_CP051652	2380502	2382013	+		aspartate aminotransferase family protein
HER17_RS10675	HER17_RS10675	1	NZ_CP051652	2382163	2382393	-		tautomerase PptA
HER17_RS10680	HER17_RS10680	1	NZ_CP051652	2382637	2383527	+		hypothetical protein
HER17_RS10685	HER17_RS10685	1	NZ_CP051652	2383556	2385394	+		hypothetical protein
HER17_RS10690	HER17_RS10690	1	NZ_CP051652	2385728	2386552	+		mannosyl-3-phosphoglycerate phosphatase-related protein
HER17_RS10695	HER17_RS10695	1	NZ_CP051652	2386583	2387800	+		glycosyl transferase
HER17_RS10700	HER17_RS10700	1	NZ_CP051652	2388110	2389294	+		histidinol-phosphate aminotransferase family protein
HER17_RS10705	HER17_RS10705	1	NZ_CP051652	2389499	2390248	+		bifunctional NADP-dependent 3-hydroxy acid dehydrogenase/3-hydroxypropionate dehydrogenase YdfG
HER17_RS10710	HER17_RS10710	1	NZ_CP051652	2390515	2390865	+		DUF1283 family protein
HER17_RS10715	HER17_RS10715	1	NZ_CP051652	2391031	2391651	+		hypothetical protein
HER17_RS10720	HER17_RS10720	1	NZ_CP051652	2391755	2392054	+		DUF1161 domain-containing protein
HER17_RS10725	HER17_RS10725	1	NZ_CP051652	2392117	2393604	-		MFS transporter
HER17_RS10730	HER17_RS10730	1	NZ_CP051652	2393707	2394372	-		ATP-dependent dethiobiotin synthetase BioD
HER17_RS10735	HER17_RS10735	1	NZ_CP051652	2394506	2395723	-		ROK family transcriptional regulator
HER17_RS10740	HER17_RS10740	1	NZ_CP051652	2396024	2396920	-		LysR family transcriptional regulator
HER17_RS10745	HER17_RS10745	1	NZ_CP051652	2397035	2398303	+		MFS transporter
HER17_RS10750	HER17_RS10750	1	NZ_CP051652	2398470	2399405	+		DNA replication terminus site-binding protein
HER17_RS10755	HER17_RS10755	1	NZ_CP051652	2399469	2400866	-		class II fumarate hydratase
HER17_RS10760	HER17_RS10760	1	NZ_CP051652	2401106	2402278	+		mannose-6-phosphate isomerase
HER17_RS10765	HER17_RS10765	1	NZ_CP051652	2402367	2403926	+		YdgA family protein
HER17_RS10770	HER17_RS10770	1	NZ_CP051652	2404025	2405002	+		arsenic resistance protein
HER17_RS10775	HER17_RS10775	1	NZ_CP051652	2405124	2406140	+		adenosine deaminase
HER17_RS10780	HER17_RS10780	1	NZ_CP051652	2406220	2406675	-		SgcJ/EcaC family oxidoreductase
HER17_RS10785	HER17_RS10785	1	NZ_CP051652	2406920	2407912	-		bile acid:sodium symporter
HER17_RS10790	HER17_RS10790	1	NZ_CP051652	2408241	2409287	-		oxidoreductase
HER17_RS10795	HER17_RS10795	1	NZ_CP051652	2409401	2410333	-		arabinose operon transcriptional regulator AraC
HER17_RS10800	HER17_RS10800	1	NZ_CP051652	2410402	2411388	-		L-arabinose ABC transporter permease AraH
HER17_RS10805	HER17_RS10805	1	NZ_CP051652	2411407	2412930	-		L-arabinose ABC transporter ATP-binding protein AraG
HER17_RS10810	HER17_RS10810	1	NZ_CP051652	2413042	2414025	-		arabinose ABC transporter substrate-binding protein
HER17_RS10815	HER17_RS10815	1	NZ_CP051652	2414398	2416083	+		ribulokinase
HER17_RS10820	HER17_RS10820	1	NZ_CP051652	2416121	2417626	+		L-arabinose isomerase
HER17_RS10825	HER17_RS10825	1	NZ_CP051652	2417890	2418105	+		transcription modulator YdgT
HER17_RS10830	HER17_RS10830	1	NZ_CP051652	2418322	2418903	+		electron transport complex subunit RsxA
HER17_RS10835	HER17_RS10835	1	NZ_CP051652	2418903	2419481	+		electron transport complex subunit RsxB
HER17_RS10840	HER17_RS10840	1	NZ_CP051652	2419474	2421741	+		electron transport complex subunit RsxC
HER17_RS10845	HER17_RS10845	1	NZ_CP051652	2421742	2422797	+		electron transport complex subunit RsxD
HER17_RS10850	HER17_RS10850	1	NZ_CP051652	2422808	2423437	+		electron transport complex subunit RsxG
HER17_RS10855	HER17_RS10855	1	NZ_CP051652	2423434	2424141	+		electron transport complex subunit E
HER17_RS10860	HER17_RS10860	1	NZ_CP051652	2424138	2424773	+		endonuclease III
HER17_RS10865	HER17_RS10865	1	NZ_CP051652	2425453	2426970	+		dipeptide/tripeptide permease DtpA
HER17_RS10870	HER17_RS10870	1	NZ_CP051652	2427103	2428077	-		HTH-type transcriptional regulator CysB
HER17_RS10875	HER17_RS10875	1	NZ_CP051652	2428457	2431057	-		type I DNA topoisomerase
HER17_RS10880	HER17_RS10880	1	NZ_CP051652	2431426	2431695	+		YciN family protein
HER17_RS10885	HER17_RS10885	1	NZ_CP051652	2431754	2432800	-		protease SohB
HER17_RS10890	HER17_RS10890	1	NZ_CP051652	2433159	2433920	+		YciK family oxidoreductase
HER17_RS10895	HER17_RS10895	1	NZ_CP051652	2433939	2434529	+		cob(I)yrinic acid a,c-diamide adenosyltransferase
HER17_RS10900	HER17_RS10900	1	NZ_CP051652	2434610	2435494	-		23S rRNA pseudouridine(2605) synthase RluB
HER17_RS10905	HER17_RS10905	1	NZ_CP051652	2435674	2436294	-		threonylcarbamoyl-AMP synthase
HER17_RS10910	HER17_RS10910	1	NZ_CP051652	2436437	2437321	-		PHP domain-containing protein
HER17_RS10915	HER17_RS10915	1	NZ_CP051652	2437666	2439228	+		anthranilate synthase component 1
HER17_RS10920	HER17_RS10920	1	NZ_CP051652	2439228	2439806	+		glutamine amidotransferase
HER17_RS10925	HER17_RS10925	1	NZ_CP051652	2439890	2440888	+		anthranilate phosphoribosyltransferase
HER17_RS10930	HER17_RS10930	1	NZ_CP051652	2440896	2442263	+		bifunctional indole-3-glycerol-phosphate synthase TrpC/phosphoribosylanthranilate isomerase TrpF
HER17_RS10935	HER17_RS10935	1	NZ_CP051652	2442277	2443470	+		tryptophan synthase subunit beta
HER17_RS10940	HER17_RS10940	1	NZ_CP051652	2443470	2444276	+		tryptophan synthase subunit alpha
HER17_RS10945	HER17_RS10945	1	NZ_CP051652	2444663	2445394	+		porin
HER17_RS10950	HER17_RS10950	1	NZ_CP051652	2445531	2446163	-		outer membrane protein OmpW
HER17_RS10955	HER17_RS10955	1	NZ_CP051652	2446513	2447265	+		UPF0259 family protein
HER17_RS10960	HER17_RS10960	1	NZ_CP051652	2447464	2448033	+		septation protein A
HER17_RS10965	HER17_RS10965	1	NZ_CP051652	2448053	2448475	+		acyl-CoA thioester hydrolase YciA
HER17_RS10970	HER17_RS10970	1	NZ_CP051652	2448598	2449353	-		TonB system transport protein TonB
HER17_RS10975	HER17_RS10975	1	NZ_CP051652	2449617	2449913	+		YciI family protein
HER17_RS10980	HER17_RS10980	1	NZ_CP051652	2450045	2451718	+		Tar ligand binding domain-containing protein
HER17_RS10985	HER17_RS10985	1	NZ_CP051652	2451806	2451982	-		YciY family protein
HER17_RS10990	HER17_RS10990	1	NZ_CP051652	2452178	2453638	+		cardiolipin synthase
HER17_RS10995	HER17_RS10995	1	NZ_CP051652	2453694	2454017	+		YciU family protein
HER17_RS11000	HER17_RS11000	1	NZ_CP051652	2454088	2455122	-		murein tripeptide/oligopeptide ABC transporter ATP binding protein OppF
HER17_RS11005	HER17_RS11005	1	NZ_CP051652	2455119	2456114	-		ABC transporter ATP-binding protein
HER17_RS11010	HER17_RS11010	1	NZ_CP051652	2456126	2457034	-		oligopeptide ABC transporter permease OppC
HER17_RS11015	HER17_RS11015	1	NZ_CP051652	2457046	2457966	-		oligopeptide ABC transporter permease OppB
HER17_RS11020	HER17_RS11020	1	NZ_CP051652	2458020	2459657	-		oligopeptide ABC transporter substrate-binding protein OppA
HER17_RS11025	HER17_RS11025	1	NZ_CP051652	2459849	2461519	-		oligopeptide ABC transporter substrate-binding protein OppA
HER17_RS11030	HER17_RS11030	1	NZ_CP051652	2462528	2465203	+		bifunctional acetaldehyde-CoA/alcohol dehydrogenase
HER17_RS11035	HER17_RS11035	1	NZ_CP051652	2465358	2465954	-		thymidine kinase
HER17_RS11040	HER17_RS11040	1	NZ_CP051652	2466349	2466756	+		DNA-binding transcriptional regulator H-NS
HER17_RS11045	HER17_RS11045	1	NZ_CP051652	2466903	2467814	-		UTP--glucose-1-phosphate uridylyltransferase GalU
HER17_RS11050	HER17_RS11050	1	NZ_CP051652	2468020	2469036	-		two-component system response regulator RssB
HER17_RS11055	HER17_RS11055	1	NZ_CP051652	2469155	2470060	-		patatin-like phospholipase RssA
HER17_RS11060	HER17_RS11060	1	NZ_CP051652	2470193	2470660	+		YchJ family protein
HER17_RS11065	HER17_RS11065	1	NZ_CP051652	2470744	2471592	+		formyltetrahydrofolate deformylase
HER17_RS11070	HER17_RS11070	5	NZ_CP051652	2471747	2471831	+		tRNA-Tyr
HER17_RS11080	HER17_RS11080	1	NZ_CP051652	2472191	2472817	-		trimeric intracellular cation channel family protein
HER17_RS11085	HER17_RS11085	1	NZ_CP051652	2473245	2474051	+		exodeoxyribonuclease III
HER17_RS11090	HER17_RS11090	1	NZ_CP051652	2474182	2474472	-		YnjH family protein
HER17_RS11095	HER17_RS11095	1	NZ_CP051652	2474469	2476394	-		DNA topoisomerase III
HER17_RS11100	HER17_RS11100	1	NZ_CP051652	2476491	2477042	-		NAD(P)H nitroreductase
HER17_RS11105	HER17_RS11105	1	NZ_CP051652	2477327	2479177	+		signal peptide peptidase SppA
HER17_RS11110	HER17_RS11110	1	NZ_CP051652	2479411	2480430	+		asparaginase
HER17_RS11115	HER17_RS11115	1	NZ_CP051652	2480450	2481097	+		bifunctional nicotinamidase/pyrazinamidase
HER17_RS11120	HER17_RS11120	1	NZ_CP051652	2481151	2481429	-		YeaC family protein
HER17_RS11125	HER17_RS11125	1	NZ_CP051652	2481566	2481985	-		peptide-methionine (R)-S-oxide reductase MsrB
HER17_RS11130	HER17_RS11130	1	NZ_CP051652	2482330	2483325	+		glyceraldehyde-3-phosphate dehydrogenase
HER17_RS11135	HER17_RS11135	1	NZ_CP051652	2483433	2484302	+		D-hexose-6-phosphate mutarotase
HER17_RS11140	HER17_RS11140	1	NZ_CP051652	2484378	2485229	-		aldo/keto reductase
HER17_RS11145	HER17_RS11145	1	NZ_CP051652	2485388	2486137	-		MipA/OmpV family protein
HER17_RS11150	HER17_RS11150	1	NZ_CP051652	2486593	2488527	+		protein kinase YeaG
HER17_RS11155	HER17_RS11155	1	NZ_CP051652	2488564	2489838	+		YeaH/YhbH family protein
HER17_RS11160	HER17_RS11160	1	NZ_CP051652	2489977	2490387	+		hemerythrin domain-containing protein
HER17_RS11165	HER17_RS11165	1	NZ_CP051652	2490585	2491784	+		multidrug effflux MFS transporter
HER17_RS11170	HER17_RS11170	1	NZ_CP051652	2491807	2493060	-		D-amino acid dehydrogenase
HER17_RS11175	HER17_RS11175	1	NZ_CP051652	2493545	2494525	+		6-phosphofructokinase
HER17_RS11180	HER17_RS11180	1	NZ_CP051652	2494536	2494829	+		PTS sugar transporter subunit IIB
HER17_RS11185	HER17_RS11185	1	NZ_CP051652	2494843	2496180	+		PTS sugar transporter subunit IIC
HER17_RS11190	HER17_RS11190	1	NZ_CP051652	2496225	2496503	+		hypothetical protein
HER17_RS11195	HER17_RS11195	1	NZ_CP051652	2496510	2496947	+		PTS sugar transporter subunit IIA
HER17_RS11200	HER17_RS11200	1	NZ_CP051652	2496944	2497477	+		ATPase AAA
HER17_RS11205	HER17_RS11205	1	NZ_CP051652	2497514	2498413	+		tagatose-bisphosphate aldolase
HER17_RS11210	HER17_RS11210	1	NZ_CP051652	2498669	2500210	+		SpoVR family protein
HER17_RS11215	HER17_RS11215	1	NZ_CP051652	2500308	2501027	-		fatty acid metabolism transcriptional regulator FadR
HER17_RS11220	HER17_RS11220	1	NZ_CP051652	2501258	2502838	+		sodium/proton antiporter NhaB
HER17_RS11225	HER17_RS11225	1	NZ_CP051652	2503033	2503563	+		disulfide bond formation protein DsbB
HER17_RS11230	HER17_RS11230	1	NZ_CP051652	2503638	2503835	-		DNA polymerase III subunit theta
HER17_RS11235	HER17_RS11235	1	NZ_CP051652	2504153	2504248	+		protein MgtS
HER17_RS11240	HER17_RS11240	1	NZ_CP051652	2504366	2504812	-		YcgN family cysteine cluster protein
HER17_RS11245	HER17_RS11245	1	NZ_CP051652	2504932	2505588	-		fumarylacetoacetate hydrolase family protein
HER17_RS11250	HER17_RS11250	1	NZ_CP051652	2506056	2506313	-		YcgL domain-containing protein
HER17_RS11255	HER17_RS11255	1	NZ_CP051652	2506450	2507136	+		septum site-determining protein MinC
HER17_RS11260	HER17_RS11260	1	NZ_CP051652	2507157	2507969	+		septum site-determining protein MinD
HER17_RS11265	HER17_RS11265	1	NZ_CP051652	2507973	2508242	+		cell division topological specificity factor MinE
HER17_RS11270	HER17_RS11270	1	NZ_CP051652	2508462	2509586	-		ribonuclease D
HER17_RS11275	HER17_RS11275	1	NZ_CP051652	2509798	2511483	-		long-chain-fatty-acid--CoA ligase FadD
HER17_RS11280	HER17_RS11280	1	NZ_CP051652	2511684	2512286	-		Slp family lipoprotein
HER17_RS11285	HER17_RS11285	1	NZ_CP051652	2512413	2513114	-		tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB
HER17_RS11290	HER17_RS11290	1	NZ_CP051652	2513230	2515149	-		ATP-dependent DNA helicase
HER17_RS11295	HER17_RS11295	1	NZ_CP051652	2515359	2515703	+		RidA family protein
HER17_RS11300	HER17_RS11300	1	NZ_CP051652	2515742	2515981	-		YoaH family protein
HER17_RS11305	HER17_RS11305	1	NZ_CP051652	2516125	2517567	+		aminodeoxychorismate synthase component 1
HER17_RS11310	HER17_RS11310	1	NZ_CP051652	2517564	2518157	+		CoA pyrophosphatase
HER17_RS11315	HER17_RS11315	1	NZ_CP051652	2518552	2519916	+		L-serine ammonia-lyase
HER17_RS11320	HER17_RS11320	1	NZ_CP051652	2520041	2521597	-		TerC family protein
HER17_RS11325	HER17_RS11325	1	NZ_CP051652	2522168	2523136	+		PTS mannose transporter subunit IIAB
HER17_RS11330	HER17_RS11330	1	NZ_CP051652	2523292	2524089	+		PTS mannose/fructose/sorbose transporter subunit IIC
HER17_RS11335	HER17_RS11335	1	NZ_CP051652	2524104	2524946	+		PTS mannose transporter subunit IID
HER17_RS11340	HER17_RS11340	1	NZ_CP051652	2525008	2525466	+		DUF986 domain-containing protein
HER17_RS11345	HER17_RS11345	1	NZ_CP051652	2525891	2526463	+		manganese efflux pump MntP
HER17_RS11350	HER17_RS11350	1	NZ_CP051652	2526640	2527470	-		23S rRNA (guanine(745)-N(1))-methyltransferase
HER17_RS11355	HER17_RS11355	1	NZ_CP051652	2527578	2527787	-		transcription antiterminator/RNA stability regulator CspE
HER17_RS11360	HER17_RS11360	1	NZ_CP051652	2527829	2527945	-		DUF2627 domain-containing protein
HER17_RS11365	HER17_RS11365	1	NZ_CP051652	2528896	2529810	+		metal ABC transporter substrate-binding protein
HER17_RS11370	HER17_RS11370	1	NZ_CP051652	2529807	2530697	+		manganese/iron ABC transporter ATP-binding protein
HER17_RS11375	HER17_RS11375	1	NZ_CP051652	2530697	2531560	+		metal ABC transporter permease
HER17_RS11380	HER17_RS11380	1	NZ_CP051652	2531557	2532414	+		metal ABC transporter permease
HER17_RS11385	HER17_RS11385	1	NZ_CP051652	2532686	2533546	+		fructosamine kinase family protein
HER17_RS11390	HER17_RS11390	1	NZ_CP051652	2533633	2534181	-		YniB family protein
HER17_RS11395	HER17_RS11395	1	NZ_CP051652	2534368	2535033	+		hexitol phosphatase HxpB
HER17_RS11400	HER17_RS11400	1	NZ_CP051652	2535171	2535503	-		cupin domain-containing protein
HER17_RS11405	HER17_RS11405	1	NZ_CP051652	2535762	2535932	-		hypothetical protein
HER17_RS11410	HER17_RS11410	1	NZ_CP051652	2536104	2536865	+		2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase KduD
HER17_RS11415	HER17_RS11415	1	NZ_CP051652	2537139	2538770	+		pectate lyase
HER17_RS11420	HER17_RS11420	1	NZ_CP051652	2538818	2539708	+		sugar ABC transporter permease
HER17_RS11425	HER17_RS11425	1	NZ_CP051652	2539701	2540606	+		carbohydrate ABC transporter permease
HER17_RS11430	HER17_RS11430	1	NZ_CP051652	2540620	2541747	+		ABC transporter ATP-binding protein
HER17_RS11435	HER17_RS11435	1	NZ_CP051652	2541763	2543055	+		carbohydrate ABC transporter substrate-binding protein
HER17_RS11440	HER17_RS11440	1	NZ_CP051652	2543303	2544031	+		porin
HER17_RS11445	HER17_RS11445	1	NZ_CP051652	2544381	2545334	+		alpha/beta hydrolase
HER17_RS11450	HER17_RS11450	1	NZ_CP051652	2545415	2545990	+		metal-dependent hydrolase
HER17_RS11455	HER17_RS11455	1	NZ_CP051652	2546162	2547556	+		L-cystine transporter
HER17_RS11460	HER17_RS11460	1	NZ_CP051652	2547654	2547983	-		osmotically-inducible lipoprotein OsmE
HER17_RS11465	HER17_RS11465	1	NZ_CP051652	2548209	2549033	+		ammonia-dependent NAD(+) synthetase
HER17_RS11470	HER17_RS11470	1	NZ_CP051652	2549122	2550009	+		aromatic amino acid DMT transporter YddG
HER17_RS11475	HER17_RS11475	1	NZ_CP051652	2550141	2551859	+		ABC transporter ATP-binding protein
HER17_RS11480	HER17_RS11480	1	NZ_CP051652	2551996	2552421	+		nitrous oxide-stimulated promoter family protein
HER17_RS11485	HER17_RS11485	1	NZ_CP051652	2552483	2552779	-		integration host factor subunit alpha
HER17_RS11490	HER17_RS11490	1	NZ_CP051652	2552784	2555171	-		phenylalanine--tRNA ligase subunit beta
HER17_RS11495	HER17_RS11495	1	NZ_CP051652	2555186	2556169	-		phenylalanine--tRNA ligase subunit alpha
HER17_RS11500	HER17_RS11500	1	NZ_CP051652	2556353	2556397	-		pheST operon leader peptide PheM
HER17_RS11505	HER17_RS11505	1	NZ_CP051652	2556488	2556844	-		50S ribosomal protein L20
HER17_RS11510	HER17_RS11510	1	NZ_CP051652	2556888	2557085	-		50S ribosomal protein L35
HER17_RS11515	HER17_RS11515	1	NZ_CP051652	2557181	2557723	-		translation initiation factor IF-3
HER17_RS11520	HER17_RS11520	1	NZ_CP051652	2557726	2559654	-		threonine--tRNA ligase
HER17_RS11525	HER17_RS11525	1	NZ_CP051652	2559912	2561312	-		amino acid permease
HER17_RS11530	HER17_RS11530	1	NZ_CP051652	2561440	2561703	-		hypothetical protein
HER17_RS11535	HER17_RS11535	1	NZ_CP051652	2561888	2562679	-		DNA-binding transcriptional regulator KdgR
HER17_RS11540	HER17_RS11540	1	NZ_CP051652	2562894	2564060	-		PD40 domain-containing protein
HER17_RS11545	HER17_RS11545	1	NZ_CP051652	2564416	2565297	-		protease HtpX
HER17_RS11550	HER17_RS11550	1	NZ_CP051652	2565461	2566309	-		glycerophosphodiester phosphodiesterase family protein
HER17_RS11555	HER17_RS11555	1	NZ_CP051652	2566340	2567677	-		sn-glycerol-3-phosphate ABC transporter substrate-binding protein UgpB
HER17_RS11560	HER17_RS11560	1	NZ_CP051652	2567937	2569160	-		OFA family MFS transporter
HER17_RS11565	HER17_RS11565	1	NZ_CP051652	2569345	2570094	-		LytTR family transcriptional regulator DNA-binding domain-containing protein
HER17_RS11570	HER17_RS11570	1	NZ_CP051652	2570091	2571836	-		sensor histidine kinase
HER17_RS11575	HER17_RS11575	1	NZ_CP051652	2571999	2574167	-		EAL domain-containing protein
HER17_RS11580	HER17_RS11580	1	NZ_CP051652	2574561	2574818	-		hypothetical protein
HER17_RS11585	HER17_RS11585	1	NZ_CP051652	2575212	2575946	+		helix-turn-helix transcriptional regulator
HER17_RS11590	HER17_RS11590	1	NZ_CP051652	2576446	2576796	+		DNA-binding protein
HER17_RS11595	HER17_RS11595	1	NZ_CP051652	2577256	2578365	+		4Fe-4S binding protein
HER17_RS11600	HER17_RS11600	1	NZ_CP051652	2578561	2579439	-		hypothetical protein
HER17_RS11605	HER17_RS11605	1	NZ_CP051652	2579761	2579922	-		phage holin family protein
HER17_RS11610	HER17_RS11610	1	NZ_CP051652	2580262	2581515	-		NADP-dependent isocitrate dehydrogenase
HER17_RS11615	HER17_RS11615	1	NZ_CP051652	2581616	2582272	+		23S rRNA pseudouridine(2457) synthase RluE
HER17_RS11620	HER17_RS11620	1	NZ_CP051652	2582265	2582711	+		NUDIX hydrolase
HER17_RS11625	HER17_RS11625	1	NZ_CP051652	2582851	2583957	+		tRNA 2-thiouridine(34) synthase MnmA
HER17_RS11630	HER17_RS11630	1	NZ_CP051652	2583960	2584595	+		high frequency lysogenization protein HflD
HER17_RS11635	HER17_RS11635	1	NZ_CP051652	2584725	2586095	+		adenylosuccinate lyase
HER17_RS11640	HER17_RS11640	1	NZ_CP051652	2586338	2587027	+		two-component system response regulator PhoP
HER17_RS11645	HER17_RS11645	1	NZ_CP051652	2587024	2588478	+		two-component system sensor histidine kinase PhoQ
HER17_RS11650	HER17_RS11650	1	NZ_CP051652	2588616	2589737	+		cupin domain-containing protein
HER17_RS11655	HER17_RS11655	1	NZ_CP051652	2589989	2591221	-		peptidase T
HER17_RS11660	HER17_RS11660	1	NZ_CP051652	2591592	2592707	+		spermidine/putrescine ABC transporter ATP-binding protein PotA
HER17_RS11665	HER17_RS11665	1	NZ_CP051652	2592691	2593551	+		spermidine/putrescine ABC transporter permease PotB
HER17_RS11670	HER17_RS11670	1	NZ_CP051652	2593548	2594324	+		spermidine/putrescine ABC transporter permease PotC
HER17_RS11675	HER17_RS11675	1	NZ_CP051652	2594558	2595601	+		spermidine/putrescine ABC transporter substrate-binding protein PotD
HER17_RS11680	HER17_RS11680	1	NZ_CP051652	2595813	2596445	+		YbhB/YbcL family Raf kinase inhibitor-like protein
HER17_RS11685	HER17_RS11685	1	NZ_CP051652	2596490	2597356	+		helix-turn-helix transcriptional regulator
HER17_RS11690	HER17_RS11690	1	NZ_CP051652	2597519	2599534	-		carboxy terminal-processing peptidase
HER17_RS11695	HER17_RS11695	1	NZ_CP051652	2599554	2600312	-		RNA chaperone ProQ
HER17_RS11700	HER17_RS11700	1	NZ_CP051652	2600397	2600903	-		GAF domain-containing protein
HER17_RS11705	HER17_RS11705	1	NZ_CP051652	2601185	2602465	+		membrane integrity lipid transport subunit YebS
HER17_RS11710	HER17_RS11710	1	NZ_CP051652	2602468	2605107	+		PqiB family protein
HER17_RS11715	HER17_RS11715	1	NZ_CP051652	2605252	2606706	+		16S rRNA (cytosine(1407)-C(5))-methyltransferase RsmF
HER17_RS11720	HER17_RS11720	1	NZ_CP051652	2606829	2607020	+		YebW family protein
HER17_RS11725	HER17_RS11725	1	NZ_CP051652	2607040	2607735	-		extensin family protein
HER17_RS11730	HER17_RS11730	1	NZ_CP051652	2607775	2608842	-		malate/lactate/ureidoglycolate dehydrogenase
HER17_RS11735	HER17_RS11735	1	NZ_CP051652	2609078	2609560	+		hypothetical protein
HER17_RS11740	HER17_RS11740	1	NZ_CP051652	2609603	2609749	-		hypothetical protein
HER17_RS11745	HER17_RS11745	1	NZ_CP051652	2610105	2610317	-		RNA chaperone/antiterminator CspA
HER17_RS11750	HER17_RS11750	1	NZ_CP051652	2610893	2611249	-		YebY family protein
HER17_RS11755	HER17_RS11755	1	NZ_CP051652	2611531	2612037	-		non-heme ferritin
HER17_RS11760	HER17_RS11760	1	NZ_CP051652	2612410	2612640	+		DNA polymerase III subunit theta
HER17_RS11765	HER17_RS11765	1	NZ_CP051652	2612999	2615050	-		prolyl oligopeptidase family serine peptidase
HER17_RS11770	HER17_RS11770	1	NZ_CP051652	2615251	2616429	+		formate-dependent phosphoribosylglycinamide formyltransferase
HER17_RS11775	HER17_RS11775	1	NZ_CP051652	2616484	2617125	-		bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase
HER17_RS11780	HER17_RS11780	1	NZ_CP051652	2617297	2618772	-		glucose-6-phosphate dehydrogenase
HER17_RS11785	HER17_RS11785	1	NZ_CP051652	2619172	2620041	+		MurR/RpiR family transcriptional regulator
HER17_RS11790	HER17_RS11790	1	NZ_CP051652	2620426	2621868	+		pyruvate kinase
HER17_RS11795	HER17_RS11795	1	NZ_CP051652	2621993	2622964	-		lauroyl-Kdo(2)-lipid IV(A) myristoyltransferase
HER17_RS11800	HER17_RS11800	1	NZ_CP051652	2623279	2624601	-		murein DD-endopeptidase MepM
HER17_RS11805	HER17_RS11805	1	NZ_CP051652	2624614	2625633	-		zinc ABC transporter substrate-binding protein ZnuA
HER17_RS11810	HER17_RS11810	1	NZ_CP051652	2625710	2626468	+		zinc ABC transporter ATP-binding protein ZnuC
HER17_RS11815	HER17_RS11815	1	NZ_CP051652	2626465	2627250	+		zinc ABC transporter permease subunit ZnuB
HER17_RS11820	HER17_RS11820	1	NZ_CP051652	2627351	2628310	-		LacI family DNA-binding transcriptional regulator
