locusId	sysName	type	scaffoldId	begin	end	strand	name	desc	GC	nTA	used
HGI48_RS10750	HGI48_RS10750	1	NZ_CP051429	2323397	2324830	-	NA	M10 family metallopeptidase	0.5391	54	TRUE
HGI48_RS10755	HGI48_RS10755	1	NZ_CP051429	2325263	2326702	-	NA	M10 family metallopeptidase	0.5403	66	TRUE
HGI48_RS10760	HGI48_RS10760	1	NZ_CP051429	2326853	2328295	-	NA	M10 family metallopeptidase	0.5586	67	TRUE
HGI48_RS10765	HGI48_RS10765	1	NZ_CP051429	2328484	2329887	-	NA	TolC family outer membrane protein	0.5855	47	TRUE
HGI48_RS10770	HGI48_RS10770	1	NZ_CP051429	2329900	2331237	-	NA	HlyD family type I secretion periplasmic adaptor subunit	0.5957	31	TRUE
HGI48_RS10775	HGI48_RS10775	1	NZ_CP051429	2331260	2332987	-	NA	type I secretion system permease/ATPase	0.6233	23	TRUE
HGI48_RS10780	HGI48_RS10780	1	NZ_CP051429	2333004	2333366	-	NA	protease inhibitor Inh/omp19 family protein	0.5923	13	TRUE
HGI48_RS10785	HGI48_RS10785	1	NZ_CP051429	2333660	2333938	-	NA	hypothetical protein	0.4695	17	TRUE
HGI48_RS10790	HGI48_RS10790	1	NZ_CP051429	2334226	2335083	-	NA	SDR family oxidoreductase	0.6037	30	TRUE
HGI48_RS10795	HGI48_RS10795	1	NZ_CP051429	2335511	2336827	+	NA	hypothetical protein	0.6067	32	TRUE
HGI48_RS10800	HGI48_RS10800	1	NZ_CP051429	2336830	2339820	+	NA	virulence factor SrfB	0.5988	78	TRUE
HGI48_RS10805	HGI48_RS10805	1	NZ_CP051429	2339817	2342336	+	NA	virulence factor	0.6008	66	TRUE
HGI48_RS10810	HGI48_RS10810	1	NZ_CP051429	2342899	2343354	+	NA	hypothetical protein	0.625	8	FALSE
HGI48_RS10815	HGI48_RS10815	1	NZ_CP051429	2343351	2345189	+	NA	GMC family oxidoreductase	0.6351	56	TRUE
HGI48_RS10820	HGI48_RS10820	1	NZ_CP051429	2345305	2346861	+	NA	hypothetical protein	0.5716	54	TRUE
HGI48_RS10825	HGI48_RS10825	1	NZ_CP051429	2346938	2347702	-	NA	myo-inositol-1-monophosphatase	0.6039	22	TRUE
HGI48_RS10830	HGI48_RS10830	1	NZ_CP051429	2347752	2348510	-	NA	glycerophosphoryl diester phosphodiesterase	0.6416	7	FALSE
HGI48_RS10835	HGI48_RS10835	1	NZ_CP051429	2348655	2349788	-	NA	extracellular solute-binding protein	0.6023	25	TRUE
HGI48_RS10840	HGI48_RS10840	1	NZ_CP051429	2349824	2350657	-	NA	ABC transporter permease	0.5983	18	TRUE
HGI48_RS10845	HGI48_RS10845	1	NZ_CP051429	2350661	2351515	-	NA	ABC transporter permease subunit	0.6246	10	TRUE
HGI48_RS10850	HGI48_RS10850	1	NZ_CP051429	2351512	2352594	-	NA	ABC transporter ATP-binding protein	0.591	32	TRUE
HGI48_RS10855	HGI48_RS10855	1	NZ_CP051429	2352956	2354080	+	NA	ROK family transcriptional regulator	0.6116	34	TRUE
HGI48_RS10860	HGI48_RS10860	1	NZ_CP051429	2354159	2355052	-	NA	LysR family transcriptional regulator	0.6107	21	TRUE
HGI48_RS10865	HGI48_RS10865	1	NZ_CP051429	2355192	2355698	+	NA	phenolic acid decarboxylase	0.5325	18	TRUE
HGI48_RS10870	HGI48_RS10870	1	NZ_CP051429	2355917	2357194	+	NA	PTS ascorbate transporter subunit IIC	0.5509	41	TRUE
HGI48_RS10875	HGI48_RS10875	1	NZ_CP051429	2357275	2359254	-	NA	HAMP domain-containing protein	0.5419	67	TRUE
HGI48_RS10880	HGI48_RS10880	1	NZ_CP051429	2359490	2360074	-	NA	hypothetical protein	0.5504	17	TRUE
HGI48_RS10885	HGI48_RS10885	1	NZ_CP051429	2360533	2361057	+	NA	superoxide dismutase family protein	0.6038	17	TRUE
HGI48_RS10890	HGI48_RS10890	1	NZ_CP051429	2361389	2363332	+	NA	FIST C-terminal domain-containing protein	0.5458	60	TRUE
HGI48_RS10895	HGI48_RS10895	1	NZ_CP051429	2363515	2364054	+	NA	methylated-DNA--[protein]-cysteine S-methyltransferase	0.5148	33	TRUE
HGI48_RS10900	HGI48_RS10900	1	NZ_CP051429	2364217	2364969	+	NA	fumarate/nitrate reduction transcriptional regulator Fnr	0.5471	16	TRUE
HGI48_RS10905	HGI48_RS10905	1	NZ_CP051429	2365103	2366068	+	NA	universal stress protein UspE	0.5321	35	TRUE
HGI48_RS10910	HGI48_RS10910	1	NZ_CP051429	2366158	2367546	-	NA	Re/Si-specific NAD(P)(+) transhydrogenase subunit beta	0.5587	40	TRUE
HGI48_RS10915	HGI48_RS10915	1	NZ_CP051429	2367557	2369089	-	NA	Re/Si-specific NAD(P)(+) transhydrogenase subunit alpha	0.5766	37	TRUE
HGI48_RS10920	HGI48_RS10920	1	NZ_CP051429	2369601	2370551	+	NA	DUF1471 domain-containing protein	0.5373	40	TRUE
HGI48_RS10925	HGI48_RS10925	1	NZ_CP051429	2370675	2371529	-	NA	3-deoxy-8-phosphooctulonate synthase	0.5556	21	FALSE
HGI48_RS10930	HGI48_RS10930	1	NZ_CP051429	2371586	2372395	-	NA	tetratricopeptide repeat-containing protein	0.5309	21	FALSE
HGI48_RS10935	HGI48_RS10935	1	NZ_CP051429	2372618	2373469	-	NA	peptide chain release factor N(5)-glutamine methyltransferase	0.6174	18	FALSE
HGI48_RS10940	HGI48_RS10940	1	NZ_CP051429	2373466	2374551	-	NA	peptide chain release factor 1	0.5939	25	FALSE
HGI48_RS10945	HGI48_RS10945	1	NZ_CP051429	2374599	2375855	-	NA	glutamyl-tRNA reductase	0.5927	26	FALSE
HGI48_RS10950	HGI48_RS10950	1	NZ_CP051429	2376065	2376685	+	NA	lipoprotein localization protein LolB	0.5668	25	FALSE
HGI48_RS10955	HGI48_RS10955	1	NZ_CP051429	2376689	2377561	+	NA	4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase	0.5991	23	FALSE
HGI48_RS10960	HGI48_RS10960	1	NZ_CP051429	2377691	2378638	+	NA	ribose-phosphate diphosphokinase	0.5559	33	FALSE
HGI48_RS10965	HGI48_RS10965	1	NZ_CP051429	2378952	2379227	-	NA	stress-induced protein YchH	0.4928	16	FALSE
HGI48_RS10970	HGI48_RS10970	1	NZ_CP051429	2379472	2380059	+	NA	aminoacyl-tRNA hydrolase	0.5731	17	FALSE
HGI48_RS10975	HGI48_RS10975	1	NZ_CP051429	2380189	2381280	+	NA	redox-regulated ATPase YchF	0.5321	35	TRUE
HGI48_RS10980	HGI48_RS10980	1	NZ_CP051429	2381495	2382676	+	NA	tyrosine-type recombinase/integrase	0.5203	55	TRUE
HGI48_RS10985	HGI48_RS10985	1	NZ_CP051429	2382751	2383323	+	NA	Fic family protein	0.4729	28	TRUE
HGI48_RS10990	HGI48_RS10990	7	NZ_CP051429	2383369	2384152	-	NA	AAA family ATPase	0.5625	28	TRUE
HGI48_RS10995	HGI48_RS10995	7	NZ_CP051429	2384149	2385172	-	NA	IS21 family transposase	0.5605	30	TRUE
HGI48_RS11000	HGI48_RS11000	1	NZ_CP051429	2385478	2386686	-	NA	IS256 family transposase	0.5012	53	TRUE
HGI48_RS11005	HGI48_RS11005	1	NZ_CP051429	2386847	2388592	-	NA	DNA integrity scanning protein DisA nucleotide-binding domain protein	0.4754	87	TRUE
HGI48_RS11010	HGI48_RS11010	1	NZ_CP051429	2388649	2389542	-	NA	nucleotidyltransferase	0.4139	65	TRUE
HGI48_RS11015	HGI48_RS11015	1	NZ_CP051429	2389558	2390520	-	NA	patatin-like phospholipase family protein	0.4683	45	TRUE
HGI48_RS11020	HGI48_RS11020	1	NZ_CP051429	2391050	2391220	-	NA	hypothetical protein	0.4854	6	TRUE
HGI48_RS11025	HGI48_RS11025	1	NZ_CP051429	2391446	2392300	-	NA	hypothetical protein	0.4655	47	TRUE
HGI48_RS11030	HGI48_RS11030	7	NZ_CP051429	2392492	2393642	+	NA	IS3 family transposase	0.5239	45	FALSE
HGI48_RS11035	HGI48_RS11035	7	NZ_CP051429	2394295	2394903	+	NA	DUF3732 domain-containing protein	0.4302	43	TRUE
HGI48_RS11040	HGI48_RS11040	1	NZ_CP051429	2395166	2395822	+	NA	thermostable hemolysin	0.5434	28	TRUE
HGI48_RS11045	HGI48_RS11045	1	NZ_CP051429	2395803	2397239	+	NA	AMP-binding protein	0.6013	35	TRUE
HGI48_RS11050	HGI48_RS11050	1	NZ_CP051429	2397242	2397907	+	NA	iron-containing redox enzyme family protein	0.5646	31	TRUE
HGI48_RS11055	HGI48_RS11055	1	NZ_CP051429	2397894	2398700	+	NA	SDR family oxidoreductase	0.5403	28	TRUE
HGI48_RS11060	HGI48_RS11060	1	NZ_CP051429	2398697	2399317	+	NA	hypothetical protein	0.562	18	TRUE
HGI48_RS11065	HGI48_RS11065	1	NZ_CP051429	2399416	2400789	-	NA	ATP-dependent RNA helicase DbpA	0.5917	41	TRUE
HGI48_RS11070	HGI48_RS11070	1	NZ_CP051429	2401037	2401588	+	NA	tetratricopeptide repeat protein	0.5598	24	TRUE
HGI48_RS11075	HGI48_RS11075	1	NZ_CP051429	2401575	2402126	+	NA	sigma-70 family RNA polymerase sigma factor	0.5525	21	TRUE
HGI48_RS11080	HGI48_RS11080	1	NZ_CP051429	2402123	2402932	+	NA	hypothetical protein	0.5802	26	TRUE
HGI48_RS11085	HGI48_RS11085	1	NZ_CP051429	2402995	2403570	-	NA	YceI family protein	0.5347	20	TRUE
HGI48_RS11090	HGI48_RS11090	1	NZ_CP051429	2403878	2404318	-	NA	hypothetical protein	0.3311	45	TRUE
HGI48_RS11095	HGI48_RS11095	1	NZ_CP051429	2405039	2407084	-	NA	exodeoxyribonuclease V subunit alpha	0.6696	37	FALSE
HGI48_RS11100	HGI48_RS11100	1	NZ_CP051429	2407081	2410764	-	NA	exodeoxyribonuclease V subunit beta	0.6564	79	FALSE
HGI48_RS11105	HGI48_RS11105	1	NZ_CP051429	2410761	2414237	-	NA	exodeoxyribonuclease V subunit gamma	0.65	59	FALSE
HGI48_RS11110	HGI48_RS11110	1	NZ_CP051429	2414586	2415053	-	NA	CesT family type III secretion system chaperone	0.5791	12	TRUE
HGI48_RS11115	HGI48_RS11115	1	NZ_CP051429	2415090	2419970	-	NA	AvrE-family type 3 secretion system effector	0.588	107	TRUE
HGI48_RS11120	HGI48_RS11120	1	NZ_CP051429	2420193	2421272	+	NA	type III effector protein	0.6722	14	FALSE
HGI48_RS11125	HGI48_RS11125	1	NZ_CP051429	2421401	2423218	+	NA	pectate lyase	0.6194	50	TRUE
HGI48_RS11130	HGI48_RS11130	1	NZ_CP051429	2423232	2423564	+	NA	DNA-binding protein	0.5796	10	TRUE
HGI48_RS11135	HGI48_RS11135	1	NZ_CP051429	2423810	2424484	+	NA	SDR family oxidoreductase	0.6474	15	TRUE
HGI48_RS11140	HGI48_RS11140	1	NZ_CP051429	2424522	2426228	-	NA	type III effector HrpK	0.6667	31	TRUE
HGI48_RS11145	HGI48_RS11145	1	NZ_CP051429	2426447	2426626	+	NA	hypothetical protein	0.5056	6	TRUE
HGI48_RS11150	HGI48_RS11150	1	NZ_CP051429	2426947	2427096	+	NA	hypothetical protein	0.5867	5	FALSE
HGI48_RS11155	HGI48_RS11155	1	NZ_CP051429	2427248	2428369	+	NA	extracellular solute-binding protein	0.5793	34	TRUE
HGI48_RS11160	HGI48_RS11160	7	NZ_CP051429	2428559	2428869	-	NA	type II toxin-antitoxin system RelE/ParE family toxin	0.5756	16	TRUE
HGI48_RS11165	HGI48_RS11165	1	NZ_CP051429	2428866	2429129	-	NA	type II toxin-antitoxin system ParD family antitoxin	0.6136	7	FALSE
HGI48_RS11170	HGI48_RS11170	1	NZ_CP051429	2429234	2429446	+	NA	type I toxin-antitoxin system SymE family toxin	0.6385	5	TRUE
HGI48_RS11175	HGI48_RS11175	1	NZ_CP051429	2429487	2429840	-	NA	hypothetical protein	0.3588	27	FALSE
HGI48_RS11180	HGI48_RS11180	7	NZ_CP051429	2429840	2431802	-	NA	VENN motif pre-toxin domain-containing protein	0.5894	71	TRUE
HGI48_RS11185	HGI48_RS11185	7	NZ_CP051429	2431836	2439809	-	NA	hemagglutinin repeat-containing protein	0.6849	154	TRUE
HGI48_RS11190	HGI48_RS11190	1	NZ_CP051429	2441273	2441509	+	NA	hypothetical protein	0.654	6	FALSE
HGI48_RS11195	HGI48_RS11195	1	NZ_CP051429	2442024	2443274	-	NA	D-amino acid dehydrogenase	0.5883	40	TRUE
HGI48_RS11200	HGI48_RS11200	1	NZ_CP051429	2443591	2445126	+	NA	SpoVR family protein	0.5202	56	TRUE
HGI48_RS11205	HGI48_RS11205	1	NZ_CP051429	2445237	2445956	-	NA	fatty acid metabolism transcriptional regulator FadR	0.5417	28	TRUE
HGI48_RS11210	HGI48_RS11210	7	NZ_CP051429	2446191	2446360	+	NA	hypothetical protein	0.5294	7	TRUE
HGI48_RS11215	HGI48_RS11215	1	NZ_CP051429	2446364	2446540	+	NA	hypothetical protein	0.4915	5	TRUE
HGI48_RS11220	HGI48_RS11220	1	NZ_CP051429	2446809	2447339	+	NA	disulfide bond formation protein DsbB	0.5725	14	TRUE
HGI48_RS11225	HGI48_RS11225	1	NZ_CP051429	2447548	2448009	-	NA	YcgN family cysteine cluster protein	0.5173	18	TRUE
HGI48_RS11230	HGI48_RS11230	1	NZ_CP051429	2448099	2448755	-	NA	fumarylacetoacetate hydrolase family protein	0.5799	23	TRUE
HGI48_RS11235	HGI48_RS11235	1	NZ_CP051429	2449253	2449528	-	NA	YcgL domain-containing protein	0.4348	17	TRUE
HGI48_RS11240	HGI48_RS11240	1	NZ_CP051429	2449665	2450363	+	NA	septum site-determining protein MinC	0.578	28	TRUE
HGI48_RS11245	HGI48_RS11245	1	NZ_CP051429	2450384	2451196	+	NA	septum site-determining protein MinD	0.5474	26	TRUE
HGI48_RS11250	HGI48_RS11250	1	NZ_CP051429	2451200	2451481	+	NA	cell division topological specificity factor MinE	0.5355	10	FALSE
HGI48_RS11255	HGI48_RS11255	1	NZ_CP051429	2451554	2452675	-	NA	ribonuclease D	0.59	34	TRUE
HGI48_RS11260	HGI48_RS11260	1	NZ_CP051429	2452875	2454545	-	NA	long-chain-fatty-acid--CoA ligase FadD	0.5913	39	TRUE
HGI48_RS11265	HGI48_RS11265	1	NZ_CP051429	2454795	2455379	-	NA	Slp family lipoprotein	0.6291	19	TRUE
HGI48_RS11270	HGI48_RS11270	1	NZ_CP051429	2455562	2456263	-	NA	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB	0.6382	13	FALSE
HGI48_RS11275	HGI48_RS11275	1	NZ_CP051429	2456329	2458248	-	NA	ATP-dependent DNA helicase	0.6151	39	TRUE
HGI48_RS11280	HGI48_RS11280	1	NZ_CP051429	2458454	2458801	+	NA	RidA family protein	0.6322	6	TRUE
HGI48_RS11285	HGI48_RS11285	1	NZ_CP051429	2458850	2459041	-	NA	YoaH family protein	0.6146	3	FALSE
HGI48_RS11290	HGI48_RS11290	1	NZ_CP051429	2459188	2460558	+	NA	aminodeoxychorismate synthase component 1	0.6244	29	TRUE
HGI48_RS11295	HGI48_RS11295	1	NZ_CP051429	2460574	2461197	+	NA	CoA pyrophosphatase	0.6426	13	TRUE
HGI48_RS11300	HGI48_RS11300	1	NZ_CP051429	2461431	2462792	+	NA	L-serine ammonia-lyase	0.6109	40	TRUE
HGI48_RS11305	HGI48_RS11305	1	NZ_CP051429	2462863	2464443	-	NA	MCP four helix bundle domain-containing protein	0.5319	54	TRUE
HGI48_RS11310	HGI48_RS11310	1	NZ_CP051429	2464779	2466332	-	NA	TerC family protein	0.5669	43	TRUE
HGI48_RS11315	HGI48_RS11315	1	NZ_CP051429	2466914	2467870	+	NA	PTS mannose transporter subunit IIAB	0.5653	24	TRUE
HGI48_RS11320	HGI48_RS11320	1	NZ_CP051429	2467939	2468736	+	NA	PTS mannose/fructose/sorbose transporter subunit IIC	0.5752	25	TRUE
HGI48_RS11325	HGI48_RS11325	1	NZ_CP051429	2468751	2469587	+	NA	PTS mannose transporter subunit IID	0.5699	32	TRUE
HGI48_RS11330	HGI48_RS11330	1	NZ_CP051429	2469700	2470158	+	NA	DUF986 domain-containing protein	0.4466	28	TRUE
HGI48_RS11335	HGI48_RS11335	1	NZ_CP051429	2470546	2471118	+	NA	manganese efflux pump MntP	0.5183	23	TRUE
HGI48_RS11340	HGI48_RS11340	1	NZ_CP051429	2471155	2471967	-	NA	23S rRNA (guanine(745)-N(1))-methyltransferase	0.5818	25	TRUE
HGI48_RS11345	HGI48_RS11345	1	NZ_CP051429	2472063	2472272	-	NA	transcription antiterminator/RNA stability regulator CspE	0.4476	7	FALSE
HGI48_RS11350	HGI48_RS11350	1	NZ_CP051429	2472312	2472428	-	NA	DUF2627 domain-containing protein	0.3846	9	FALSE
HGI48_RS11355	HGI48_RS11355	1	NZ_CP051429	2473562	2474419	+	NA	fructosamine kinase family protein	0.549	30	TRUE
HGI48_RS11360	HGI48_RS11360	1	NZ_CP051429	2474462	2475010	-	NA	YniB family protein	0.5173	17	TRUE
HGI48_RS11365	HGI48_RS11365	1	NZ_CP051429	2475265	2475597	-	NA	cupin domain-containing protein	0.5105	11	TRUE
HGI48_RS11370	HGI48_RS11370	1	NZ_CP051429	2475921	2476757	+	NA	5-dehydro-4-deoxy-D-glucuronate isomerase	0.5472	37	TRUE
HGI48_RS11375	HGI48_RS11375	1	NZ_CP051429	2476938	2477699	+	NA	2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase KduD	0.5459	23	TRUE
HGI48_RS11380	HGI48_RS11380	1	NZ_CP051429	2477961	2479592	+	NA	pectate lyase	0.5141	70	TRUE
HGI48_RS11385	HGI48_RS11385	1	NZ_CP051429	2479637	2480527	+	NA	sugar ABC transporter permease	0.5028	52	TRUE
HGI48_RS11390	HGI48_RS11390	1	NZ_CP051429	2480520	2481422	+	NA	carbohydrate ABC transporter permease	0.5393	30	TRUE
HGI48_RS11395	HGI48_RS11395	1	NZ_CP051429	2481436	2482563	+	NA	sn-glycerol-3-phosphate ABC transporter ATP-binding protein UgpC	0.5239	36	TRUE
HGI48_RS11400	HGI48_RS11400	1	NZ_CP051429	2482578	2483870	+	NA	carbohydrate ABC transporter substrate-binding protein	0.5422	34	TRUE
HGI48_RS11405	HGI48_RS11405	1	NZ_CP051429	2484120	2484839	+	NA	oligogalacturonate-specific porin KdgM	0.4319	56	TRUE
HGI48_RS11410	HGI48_RS11410	1	NZ_CP051429	2485117	2486085	+	NA	alpha/beta hydrolase	0.5789	30	TRUE
HGI48_RS11415	HGI48_RS11415	1	NZ_CP051429	2486163	2486741	+	NA	metal-dependent hydrolase	0.5855	16	TRUE
HGI48_RS11420	HGI48_RS11420	1	NZ_CP051429	2486879	2488270	+	NA	L-cystine transporter	0.5582	45	TRUE
HGI48_RS11425	HGI48_RS11425	1	NZ_CP051429	2488335	2488664	-	NA	osmotically-inducible lipoprotein OsmE	0.4939	12	TRUE
HGI48_RS11430	HGI48_RS11430	1	NZ_CP051429	2488888	2489712	+	NA	ammonia-dependent NAD(+) synthetase	0.5733	25	FALSE
HGI48_RS11435	HGI48_RS11435	1	NZ_CP051429	2489869	2490780	+	NA	aromatic amino acid DMT transporter YddG	0.5779	35	TRUE
HGI48_RS11440	HGI48_RS11440	1	NZ_CP051429	2490854	2491261	+	NA	nitrous oxide-stimulated promoter family protein	0.5417	15	TRUE
HGI48_RS11445	HGI48_RS11445	1	NZ_CP051429	2491280	2491579	-	NA	integration host factor subunit alpha	0.5067	8	FALSE
HGI48_RS11450	HGI48_RS11450	1	NZ_CP051429	2491583	2493970	-	NA	phenylalanine--tRNA ligase subunit beta	0.5804	66	FALSE
HGI48_RS11455	HGI48_RS11455	1	NZ_CP051429	2493986	2494969	-	NA	phenylalanine--tRNA ligase subunit alpha	0.5559	25	FALSE
HGI48_RS11460	HGI48_RS11460	1	NZ_CP051429	2495149	2495193	-	NA	pheST operon leader peptide PheM	0.3778	3	FALSE
HGI48_RS11465	HGI48_RS11465	1	NZ_CP051429	2495356	2495712	-	NA	50S ribosomal protein L20	0.4986	14	FALSE
HGI48_RS11470	HGI48_RS11470	1	NZ_CP051429	2495756	2495953	-	NA	50S ribosomal protein L35	0.4899	11	FALSE
HGI48_RS11475	HGI48_RS11475	1	NZ_CP051429	2496049	2496591	-	NA	translation initiation factor IF-3	0.4954	17	FALSE
HGI48_RS11480	HGI48_RS11480	1	NZ_CP051429	2496595	2498523	-	NA	threonine--tRNA ligase	0.5205	67	FALSE
HGI48_RS11485	HGI48_RS11485	1	NZ_CP051429	2498869	2499159	-	NA	YebO family protein	0.5258	6	FALSE
HGI48_RS11490	HGI48_RS11490	1	NZ_CP051429	2499327	2500118	-	NA	DNA-binding transcriptional regulator KdgR	0.4886	35	TRUE
HGI48_RS11495	HGI48_RS11495	1	NZ_CP051429	2500330	2501496	-	NA	oligogalacturonate lyase family protein	0.4936	46	TRUE
HGI48_RS11500	HGI48_RS11500	7	NZ_CP051429	2501840	2503321	+	NA	IS1182 family transposase	0.556	55	FALSE
HGI48_RS11505	HGI48_RS11505	1	NZ_CP051429	2503406	2504290	-	NA	protease HtpX	0.5412	34	TRUE
HGI48_RS11510	HGI48_RS11510	1	NZ_CP051429	2504756	2506927	-	NA	EAL domain-containing protein	0.541	72	TRUE
HGI48_RS11515	HGI48_RS11515	1	NZ_CP051429	2507840	2509093	-	NA	NADP-dependent isocitrate dehydrogenase	0.5407	45	FALSE
HGI48_RS11520	HGI48_RS11520	1	NZ_CP051429	2509225	2509851	+	NA	23S rRNA pseudouridine(2457) synthase RluE	0.555	29	TRUE
HGI48_RS11525	HGI48_RS11525	1	NZ_CP051429	2509844	2510302	+	NA	NUDIX hydrolase	0.5861	14	TRUE
HGI48_RS11530	HGI48_RS11530	1	NZ_CP051429	2510494	2511606	+	NA	tRNA 2-thiouridine(34) synthase MnmA	0.5786	31	TRUE
HGI48_RS11535	HGI48_RS11535	1	NZ_CP051429	2511980	2512612	+	NA	high frequency lysogenization protein HflD	0.5766	16	TRUE
HGI48_RS11540	HGI48_RS11540	1	NZ_CP051429	2512818	2514185	+	NA	adenylosuccinate lyase	0.5687	37	FALSE
HGI48_RS11545	HGI48_RS11545	1	NZ_CP051429	2514395	2515063	+	NA	two-component system response regulator PhoP	0.5695	13	TRUE
HGI48_RS11550	HGI48_RS11550	1	NZ_CP051429	2515088	2516551	+	NA	two-component system sensor histidine kinase PhoQ	0.5683	45	TRUE
HGI48_RS11555	HGI48_RS11555	1	NZ_CP051429	2516748	2517869	+	NA	cupin domain-containing protein	0.5954	31	TRUE
HGI48_RS11560	HGI48_RS11560	1	NZ_CP051429	2518011	2519279	-	NA	peptidase T	0.5713	39	TRUE
HGI48_RS11565	HGI48_RS11565	1	NZ_CP051429	2519524	2519745	-	NA	FeoC-like transcriptional regulator	0.5631	5	TRUE
HGI48_RS11570	HGI48_RS11570	1	NZ_CP051429	2519783	2522107	-	NA	Fe(2+) transporter permease subunit FeoB	0.5892	66	TRUE
HGI48_RS11575	HGI48_RS11575	1	NZ_CP051429	2522130	2522357	-	NA	ferrous iron transport protein A	0.6096	3	FALSE
HGI48_RS11580	HGI48_RS11580	1	NZ_CP051429	2522468	2522707	-	NA	ferrous iron transport protein A	0.6042	4	FALSE
HGI48_RS11585	HGI48_RS11585	1	NZ_CP051429	2522827	2523033	-	NA	hypothetical protein	0.5314	6	TRUE
HGI48_RS11590	HGI48_RS11590	1	NZ_CP051429	2523380	2523685	-	NA	type II toxin-antitoxin system RelE/ParE family toxin	0.5392	12	TRUE
HGI48_RS11595	HGI48_RS11595	1	NZ_CP051429	2523682	2523966	-	NA	damage-inducible protein J	0.5614	5	TRUE
HGI48_RS11600	HGI48_RS11600	1	NZ_CP051429	2524005	2524229	+	NA	hypothetical protein	0.6089	3	FALSE
HGI48_RS11605	HGI48_RS11605	1	NZ_CP051429	2524491	2524757	-	NA	hypothetical protein	0.3296	21	TRUE
HGI48_RS11610	HGI48_RS11610	7	NZ_CP051429	2525564	2536548	-	NA	hemagglutinin repeat-containing protein	0.6963	162	TRUE
HGI48_RS11615	HGI48_RS11615	1	NZ_CP051429	2536644	2538320	-	NA	ShlB/FhaC/HecB family hemolysin secretion/activation protein	0.6088	53	TRUE
HGI48_RS11620	HGI48_RS11620	1	NZ_CP051429	2538734	2539129	+	NA	cupin domain-containing protein	0.5581	15	TRUE
HGI48_RS11625	HGI48_RS11625	1	NZ_CP051429	2539226	2540248	-	NA	harpin HrpZ family protein	0.5865	22	TRUE
HGI48_RS11630	HGI48_RS11630	1	NZ_CP051429	2540409	2540819	-	NA	hypothetical protein	0.6521	9	TRUE
HGI48_RS11635	HGI48_RS11635	1	NZ_CP051429	2540816	2541004	-	NA	type III secretion protein HrpT	0.6614	4	FALSE
HGI48_RS11640	HGI48_RS11640	1	NZ_CP051429	2541084	2543159	-	NA	type III secretion system outer membrane ring subunit SctC	0.6238	37	TRUE
HGI48_RS11645	HGI48_RS11645	1	NZ_CP051429	2543152	2543586	-	NA	CesT family type III secretion system chaperone	0.623	7	TRUE
HGI48_RS11650	HGI48_RS11650	1	NZ_CP051429	2543573	2543800	-	NA	serine kinase	0.5614	6	TRUE
HGI48_RS11655	HGI48_RS11655	1	NZ_CP051429	2543996	2546599	-	NA	hypothetical protein	0.5399	101	TRUE
HGI48_RS11660	HGI48_RS11660	1	NZ_CP051429	2546603	2549152	-	NA	hypothetical protein	0.4365	133	TRUE
HGI48_RS11665	HGI48_RS11665	1	NZ_CP051429	2549320	2550369	-	NA	phospholipase	0.5971	27	TRUE
HGI48_RS11670	HGI48_RS11670	1	NZ_CP051429	2551045	2552358	-	NA	lytic murein transglycosylase	0.5868	48	TRUE
HGI48_RS11675	HGI48_RS11675	1	NZ_CP051429	2552572	2553174	-	NA	type III secretion system stator protein SctL	0.6501	7	FALSE
HGI48_RS11680	HGI48_RS11680	1	NZ_CP051429	2553281	2553874	-	NA	serine kinase	0.6801	9	TRUE
HGI48_RS11685	HGI48_RS11685	1	NZ_CP051429	2553877	2554659	-	NA	type III secretion inner membrane ring lipoprotein SctJ	0.6105	16	TRUE
HGI48_RS11690	HGI48_RS11690	1	NZ_CP051429	2554827	2555228	-	NA	EscI/YscI/HrpB family type III secretion system inner rod protein	0.5224	10	TRUE
HGI48_RS11695	HGI48_RS11695	1	NZ_CP051429	2555310	2555516	-	NA	ATP-dependent helicase HrpA	0.5556	4	FALSE
HGI48_RS11700	HGI48_RS11700	1	NZ_CP051429	2555683	2556666	-	NA	sigma-54-dependent Fis family transcriptional regulator	0.5894	32	TRUE
HGI48_RS11705	HGI48_RS11705	1	NZ_CP051429	2557044	2557685	-	NA	response regulator	0.5654	23	TRUE
HGI48_RS11710	HGI48_RS11710	1	NZ_CP051429	2557718	2559184	-	NA	PAS domain-containing protein	0.576	44	TRUE
HGI48_RS11715	HGI48_RS11715	1	NZ_CP051429	2559450	2560004	-	NA	RNA polymerase sigma factor	0.5441	18	TRUE
HGI48_RS11720	HGI48_RS11720	1	NZ_CP051429	2560327	2561496	+	NA	type III secretion system gatekeeper subunit SctW	0.6299	15	TRUE
HGI48_RS11725	HGI48_RS11725	1	NZ_CP051429	2561500	2563602	+	NA	type III secretion system export apparatus subunit SctV	0.6191	35	TRUE
HGI48_RS11730	HGI48_RS11730	1	NZ_CP051429	2563614	2564576	+	NA	type III secretion system inner membrane ring subunit SctD	0.6511	12	TRUE
HGI48_RS11735	HGI48_RS11735	1	NZ_CP051429	2564576	2565955	+	NA	type III secretion system ATPase SctN	0.6587	21	TRUE
